p, q, m=p*q
7,17,119
17,11,187
29,17,493
79,59,4661
89,113,10057
127,269,34163
251,431,108181
431,709,305579
1427,751,1071677
1087,2063,2242481
3407,4241,14449087
2879,6397,18416963
11251,11113,125032363
20807,11923,248081861
38459,26801,1030739659
32441,34913,1132612633
77017,89867,6921286739
152183,173081,26339985823
128857,223711,28826728327
434647,838547,364471937909
530261,698773,370532069753
1599803,1215047,1943835835741
3040087,1057391,3214560633017
4465367,4328711,19329283251937
7042801,7485869,52721485679069
10241743,10423477,106754572600411
31368367,35619317,1117319807945339
18090491,68131879,1232539143862589
59522851,79432121,4728026302896971
132939871,59604031,7923752192220001
336017039,129806657,43617248527628623
677587711,367749857,249182783825207327
579519467,823938823,477488587545567341
1042100933,917593939,956225499947045087
1748982427,2908407457,5086753532848758139
4310551481,2473192721,10660824546304969801
7210270477,4617692777,33294813901859244629
13993413001,7780930499,108881774004584017499
23383449941,30521751787,713703855022941794567
46834762463,37640278369,1762873496453312062847
41061023737,43247243987,1775776111910037519419
151713367721,64596888299,9800211468138549196579
198355513123,199341633989,39540512096665352337647
570440657117,310243607447,176975567298415274750299
1034350702513,991038595123,1025081467082971625644099
1151844083017,916953460879,1056187418315436337791943
951707029121,1783795339111,1697650562745216547251431
2566860607847,5877833317087,15087578801121285111381689
7716780176291,6147157303607,47436261621016933670181637
13952311402181,11208787319581,156388491123611794667406161
15255898720619,26934215230019,410905659668523646903061761
37411020536881,48398318728379,1810630495897899093790845899
36004843519669,50750332859249,1827257793168376069540068581
56984817315301,98777883489899,5628839645463981305731644599
115337617645391,237204940921297,27358652779578114555385792127
348888169353349,548894620137079,191502839187527386449167727571
476282488726867,816498531012973,388883952392689778458630645591
825231895465613,1633847732754011,1348303261402786810771638323743
2952109511013797,872658398463263,2576183157969466554317990639611
5262708423223129,2908752272941139,15307915087876754184422880403931
6455312076882073,8338491487277527,53827564800800978608173402073471
9626583407302781,6396182267100097,61573382082550078251305313469757
16001341099704083,28085746754846383,449409613864204002561787422881789
23739097546202749,52167547218755077,1238410492172164691616796415106673
36497758310025223,71059971200751487,2593529654402380608552703524756601
74774909421987001,104511130104370729,7814810287143820127102881922893729
106085944787559307,207583872647162257,22021731252434597841390970639475899
501128394835074443,427863627514226881,214414612864516709453561601226702283
766609978226427823,879097090632102299,673924601508391989967600039475865077
1328190267044250007,1553053402578581873,2062750413504827770316706156930323111
1995448179269135077,2697272850815815087,5382268199152487616149200479257506699
2778183807865075501,2680560797555338603,7447090603766134368162745738214865103
6861167308678337999,3915727791627535861,26866463513598072116892143817251482139
7982606973354413531,7072203265373121377,56454619103147332682046179800714152187
9852872393917144117,7718930929287037931,76053641463725463294418688725772501927
29932810161667759303,26530983344134409669,794146887842344528435763649247887900707
36631885283527465691,32643187838767911983,1195781512198385013452515559471740275253
129938067064143799471,51636684430529941289,6709570964504229488175368747303019258119
183740747167547502923,181655189212580188867,33377460192781699045396560911565574558241
236602131865462562399,295511884053980495039,69918741758751176551376475381019447438561
722637731742778059281,244486924629172147711,176675476654792500625910492215435246455791
1233701763071593516091,1124381388498269563721,1387151301355201500241710324458914963334611
2199969986752991562817,2137837309478956481677,4703177917414471015002608875634296055004109
3338821394693998319333,2399162818891968078883,8010376149070865360656888530939486767945039
7272706562693941228267,7360857200340630404959,53533354467970253668064404594960334067776053
9799724962987137719449,7775728027759062826369,76199996059029231333672312967441406921350681
16828537055110430192891,12878392640417428799681,216724507759526154606663212144562031429267771
39951054545225709900233,40728902151754992405647,1627162591431924485515336301377353257035815751
60437665435373875979381,49049410046191344984539,2964431834174178800387313379264485160927790359
89762590055928204170627,62326872480206965332479,5594621503908930993673174550626087211500894333
191756292533077215107657,157975801205098615706749,30292853949032142203073962306354315295176477093
353894103074187127007783,131083310991482951048881,46389610771325593842362513665987829762900440823
649535292917811773670563,619551405722689960018007,402420503793729468772197169812094264255965827941
935345257540542399232859,533886492412219783673393,499368198742724549026991033165694971296209620587
1222603202865577883936357,1935922237355975719410821,2366864727890111402061846627059791805172301119097
2289196279872136738968611,1820817536274943013300497,4168208730366548935328234606635257894414793699667
3486408748682138396045651,5089605112148757243704191,17744443790332763399485558369251328864149976023341
5013796016625518221915157,3965220674501152385513653,19880807622855028403712429884457305509440831138521
16072743886826588518083127,10238676851230455288150689,164563630769807204535210953875147429037927004324503
20879252455578152695952461,23657648286927758626059997,493954011088040681837793023604524219405977645802617
