p, q, m=p*q
5,17,85
7,13,91
17,11,187
23,19,437
29,17,493
37,29,1073
53,23,1219
41,59,2419
53,59,3127
89,47,4183
127,73,9271
97,107,10379
137,127,17399
223,127,28321
137,241,33017
173,277,47921
131,397,52007
347,269,93343
337,311,104807
541,467,252647
463,787,364381
487,829,403723
977,673,657521
997,1163,1159511
1321,1259,1663139
1741,1907,3320087
1511,2957,4468027
3137,2039,6396343
4591,1847,8479577
3697,2591,9578927
2897,6529,18914513
5443,5039,27427277
11909,4421,52649689
8969,7307,65536483
11923,6719,80110637
10007,10369,103762583
18553,7537,139833961
22063,10453,230624539
21139,21059,445166201
35951,30367,1091724017
64489,22769,1468350041
52453,38861,2038376033
52529,44189,2321203981
137183,68023,9331599209
93911,100267,9416174237
82781,135497,11216577157
115399,188653,21770367547
183683,233231,42840569773
264527,216829,57357124883
185693,338579,62871750247
395491,259387,102585224017
278981,709123,197831843663
482203,443731,213968419393
631291,499591,315387301981
1141871,316213,361074454523
733373,745621,546818309633
1414397,1730507,2447623909279
2099659,1531253,3215109142727
1967891,2136077,4203566703607
2510401,2612483,6558379935683
3881659,2612243,10139836551137
4389899,2395583,10516367416117
3732961,3523763,13154069852243
3205141,7001767,22441650484147
6575917,4701563,30917088058271
5705057,5651299,32240982919043
7529201,6869857,51724534194257
10907849,7147169,77960240229481
13346321,6303919,84134126531999
22564699,26581409,599801493080891
29176751,30556081,891527166872831
29454569,31690709,933436174899421
30665507,39681263,1216846048295341
40842811,35559169,1452336418784059
50556637,67199683,3397389979946071
58011559,61958321,3594298794232439
88285517,77172241,6813191194733597
92906507,89456509,8311091779604063
180315133,56607587,10207204578714071
87837979,145652621,12793831864692959
134931067,142335979,19205545518959593
103771183,201217693,20880598043140819
184759637,207396641,38318528106179317
337864507,293490763,99160111950048841
268112879,425984809,114212013551255111
578341723,330023339,190866266507473097
734582591,442898299,325345380028912709
490914569,899020781,441342399226658389
825344519,1312194341,1083012407207166979
989713337,1164718063,1152737000795906231
939939071,1525510003,1433886455021027213
976274627,1647817051,1608721976829264977
1660807319,2303029429,3824888131555590851
2707162181,2722198553,7369432971854524093
2349924947,4732082269,11120038175179464743
3871199153,3794741039,14690198296031139967
4003086937,4163314339,16666109245075689643
4504335229,4386495221,19758244955790440609
5554088689,4692435437,26062202584504472093
8392906909,8664504481,72720379521646359229
7976392531,16450635661,131216727416602647991
12645244607,13040527961,164900665871267956327
17072594653,13446914297,229573717126311453941
11099245687,21255501733,235920035935021275571
38232125621,20432401151,781174127543696989771
31397159009,34221123961,1074446070470216914649
33578789099,33885246599,1137825549115428024301
41714133743,27338317493,1140394232211598466299
27478643509,67525590337,1855511624605198172533
38121282343,100562050297,3833554312362904005871
57711291217,72946789441,4209853408774731639697
58191116647,97782303161,5690061409254067821167
150694155013,86746169491,13072140712060725308383
134274073667,228648171467,30701521419384805459489
250089252943,264149914307,66061054733995097555501
302908895647,264665349251,80169488657647968610397
261606767557,318364563889,83286324463695298949173
306291551569,587585664793,179972524949150307210217
608605992931,319923009607,194707060923342087088117
609001324663,407223102679,247999408964887864072177
508997547109,540454036933,275089779124053893376697
839142526289,877367433559,736236324680395618332551
969802736389,1060510777013,1028486253517231999826057
941362738009,1106433217531,1041555003079089658835779
2077542176377,701227780691,1456830289632793796936507
1115585987099,3291643623643,3672111501059905409381657
4153487157377,1282470416309,5326724403855366190461493
2891106430183,2247950036669,6499062805743856538380427
3573194541923,5086697021993,18175758035401365891512539
4267697181973,5288703672761,22570585760532374860337453
3961903564511,6559115446847,25986582868902289856046817
3011855714743,8846905329709,26645602375074356267199787
9025700705159,4171040058287,37646559195327412361602633
14852679090617,9621936066343,142911528623826263420803631
16183489097207,9375561603491,151729298990289176889549637
10098230631451,16807957459483,169730630869476560837999833
14056480636279,19268095898371,270841616893418784199601509
19206185329057,23437998250141,450154538134321712281647037
21919502643707,25269170693467,553887653819733353013562169
41649187946099,28216546425377,1175196245260354575001754323
23971414911959,57568430216707,1379996726554841265695899013
28869133009499,48343502413091,1395635001308559949524951409
49971433299439,83422026264223,4168718221166668064091670897
151803374835053,45975068600849,6979170571881956424870759997
99700918605553,74456392528033,7423370731100522698821967249
80468150017553,159239476726907,12813706101977392047037398571
156783745107929,99886033772641,15660506458851734259592370489
90003392194733,231875724176773,20869601743519833010131536609
213556109181673,325990434323011,69617248784465938498963377403
359175446005529,233448816281869,83849082707503098293796453701
207498643389391,663169449963049,137606761204621282933068613159
489542578231649,336051992300807,164511758730819318224935640743
706779844213747,367657942414429,259853223263616894186332955463
313038928967627,1024276924629991,320638551452427187038592301357
547010451187141,602012071019963,329306894588735131616059895783
747391628892481,1187128856477857,887250169748253838139410293217
823279573732789,1792776023901587,1475955880756062889161171036143
2528590239625981,894053359079137,2260694597472328262513460258397
1710948321719977,1366220472063871,2337532623777154809025720650967
2010272334809257,1705440324131107,3428399502268896511279105257499
3019877444436761,1608075509000047,4856190958580405597626237527767
3816227482391239,1428303735529357,5450731968729200126373844103323
1838405496975401,3029900786880349,5570186261890926553421983294949
5230771026679801,3180713753326037,16637585345059797861228755278637
6899080044178463,4696847666973499,32403928009763038352945047552037
4132206858758879,9780972501687691,40417001656805867955493131258389
9531921548822009,8650069548235733,82451784325637243785550390647597
16461648756793259,7530680431730539,123967416166804350285153619636601
15090076690050203,17736281016021259,267641840728042331496200025265577
15098083200886643,18315756252008911,276532811779990242489945136875773
39158587605785653,14667008273676461,574339328399542692546104637614033
28497728654276153,30537571505145151,870251426514181920065717102884103
34171032598123027,26714695156105651,912868719028205527853981507925577
39359800479123479,23526384957366883,925993817917012450570287662345957
60808352749928291,35425943540550113,2154193271312814841371011441946883
43548265792749181,95608140910880051,4163568732337621248194269419488231
71606354604321319,69806023125404831,4998554845435192691185323878892089
106027883242918939,61109277846782393,6479287376597736429060602471441027
110108248594146317,66796038266402777,7354794786541187163978970793122309
131117157134724353,58969240759056533,7731879206720607417401801298848149
152372994272346241,189443250498331939,28866035323116986707297446356891299
243631805823088547,204600707517887939,49847239845264607432370255220334633
508730591664926569,163712787162768593,83285703076429461382695428084447417
404884977451206943,233412678618869677,94505287119426862115204078074567411
444692417783982437,402632631261814601,179047678274543006196940412934162637
427076327842992539,491900666816386301,210079130447461636899534961684808239
378658420129150163,622179321431630887,235593438890328050472743062411884581
707848596400431319,556453573494322067,393884880959960127494362756299616373
372785508608814337,1163613036725268901,433778077719476323174337945109033637
634768399841424817,1075182856848339137,682492101578551958367682618104162929
564964644112810069,1567741538456584817,885718540334993781719663634710122373
1212611386943544277,1586576115234480761,1923900263585984244140931581108154797
2226954434329868377,947923307220401663,2110982012419107621552090019861910951
2406827447020576253,2293328469593407219,5519645905651105531739596647070170407
4385983552874250227,2555397380781149077,11207930883164057503605106521888090479
3039447420645998759,4380103079744847209,13313093007894071261496500113658613631
3226909276925397607,5443778238074104729,17566578497965924279958019008883983503
4065935379288852361,4731143332827467219,19236523061429772990611463712858254059
6735265008812083663,3789009500862487999,25519983109215653954086849905521460337
10815545154906741913,4077848855416460819,44104158430641505934851503220709606747
10025414762604035807,9697756484143902569,97224031020275291911531668470395288183
14242961171364450571,9433943806050965239,134367295322418058953044922405454701469
11998385501299143743,17815935405408914467,213762461060340401919222188086225229981
21810375195431612291,15820137052340340001,345043124754692333852771276254550552291
24316292184994970561,23057246591561067199,560666745101878300266063325512747728639
31239619600210630601,23908364521780947959,746888212923608561954706195058953893359
21722644679334600047,39002792016091917523,847243792467553110597618390476515923581
61911181701860268779,35749936697153148683,2213320826687450951929269081776529868057
88491985022277147847,41258837322979495433,3651076414421670884203940415310402282751
82323069571251265277,80577548027993511851,6633391092189350071571720579430444297727
108991300987876808681,64017497026318437001,6977350286885981324811956311019828405681
57698265853753092983,160420336786267762187,9255975240242684412273141722973142433821
68681611376080780741,177320593120830819433,12178664065701045439447794885937434939853
100177575092308713719,201568912664177879897,20192684884690696430490419276904538206943
139921133354514078379,218089610524702857817,30515345477460985633292638912821230838643
300100528727128395593,162989566722636409271,48913255150468758123680030596308740742703
226698836289834439721,266211590648700471431,60349857806926169008961258389952452110751
250375474648647560011,372365281550565362669,93231134110900088956816037318818156629359
513360716327923973153,344027137100791371917,176610017538307168524476772671564346144301
760710015125928645499,484131111679747212047,368283385288833152010237215788800245126453
495042970212134519437,811054362349668191267,401506760541088547313673070900830045156679
752500979174364184753,615189033459632358863,462930350055704041312661662265245329015839
877257588619405929241,657224452241182835027,576555138154809970683145013854877738324507
673443337972604763911,1565909381415527287163,1054551240783089404099276951051747915974493
1107200436272044874051,1925199603325890843817,2131581840713194075972417439525569877092667
1597930282761649830853,2093377586023328822051,3345071437961157767504812102609143886539503
2570108247005319948091,1685616420331024107239,4332216663180350919828264585320381097330749
2453094582334388619881,2727499807584927069259,6690815001304671994848408473125555111338179
4451684721760060385257,4054718355375278252293,18050327753664205212151494740504391223644301
