p, q, m=p*q
13,11,143
13,11,143
23,7,161
17,11,187
11,17,187
19,11,209
19,29,551
19,29,551
29,23,667
29,29,841
41,23,943
37,29,1073
37,37,1369
31,53,1643
53,37,1961
43,79,3397
79,61,4819
89,107,9523
89,127,11303
113,127,14351
157,97,15229
113,137,15481
127,149,18923
127,197,25019
157,179,28103
107,263,28141
223,127,28321
251,199,49949
211,347,73217
367,211,77437
277,331,91687
317,331,104927
439,311,136529
563,269,151447
383,401,153583
587,373,218951
701,317,222217
479,541,259139
967,839,811313
1117,937,1046629
1237,967,1196179
1319,1019,1344061
1361,1123,1528403
1423,1217,1731791
1861,967,1799587
1361,1567,2132687
1949,1811,3529639
1289,3313,4270457
2411,2447,5899717
2143,3109,6662587
5827,2011,11718097
3821,3407,13018147
4133,3251,13436383
2927,5351,15662377
3299,7433,24521467
4637,6037,27993569
3793,9817,37235881
7867,4783,37627861
5471,8501,46508971
9967,8923,88935541
14737,8623,127077151
8803,14699,129395297
15259,8761,133684099
12757,10667,136078919
16253,8699,141384847
18773,8243,154745839
13997,22079,309039763
11887,31721,377067527
24611,15749,387598639
22541,29741,670391881
22391,31237,699427667
27809,41351,1149929959
42131,30293,1276274383
37123,41161,1528019803
48491,35201,1706931691
46301,45053,2085998953
48787,73751,3598090037
90971,42281,3846344851
35353,117163,4142063539
61363,77447,4752380261
86951,72859,6335162909
88643,152393,13508572699
81527,176677,14403945779
166861,128099,21374727239
159899,165811,26513013089
188389,165511,31180451779
212917,188011,40030738087
185131,222317,41157768527
345089,124181,42853497109
195997,267713,52470944861
261787,240341,62918149367
321187,248657,79865395859
339067,530177,179765524859
673879,434209,292604326711
512207,644909,330326904163
538871,741641,399648827311
820837,721243,592022940391
657017,949121,623588632057
1135513,609269,691832869997
806107,941723,759129502361
1070149,753187,806022314863
972493,888793,864344970949
981091,1037213,1017600339383
1173223,1294019,1518172853237
2301473,789611,1817268397003
1165273,1951003,2273451118819
1659851,1478513,2454111281563
1352597,1832839,2479092532883
1765363,2323213,4101314271319
1325263,3166921,4197003225223
3413489,2840027,9694400924203
3171653,3264929,10355221857637
5757901,2340313,13475290563013
3155791,5878007,18549761588537
5472763,3938527,21554624840101
5045791,5577529,28143045630439
7546639,4037171,30467072118269
6943543,6632981,46056388791683
9808783,5934571,58210919137093
8328839,7854829,65421606113531
17136737,5661683,97022772548371
10123049,10192451,103178680903099
11661959,9496411,110746755729149
12134807,13116529,159166547924903
15574807,13288829,206970946931003
16600327,16191449,268783348003823
23311901,20640107,481160131013407
25614151,22275599,570570556401449
33177407,19615723,650798825570261
20511251,33934211,696033119307961
47200169,26128997,1233293074200493
32233079,40393999,1302022960892921
42527371,33555241,1427016183001411
38542571,40729631,1569824694621301
39695027,44092969,1750271594965163
71914613,37135867,2670611503724471
75876433,39843953,3023217030259649
89860817,39250037,3527040392100229
51780017,72152867,3736076679858739
100218971,48187693,4829321007323903
94333117,86946883,8201970486824311
163155379,91646297,14952586320981563
102865727,147703483,15193626159227141
129475867,119737711,15503143944320437
82017821,191454959,15702718556824339
169120877,124372559,21033996252814243
121386983,246408901,29910833076735683
150047747,211481471,31732318255795837
238505167,162951911,38864872746024137
188052829,241865891,45483565041155639
344248591,330209249,113674068703418159
489888767,239553737,117354684849172279
274942133,459204653,126254706779344849
423609223,303853541,128715162408808643
341072579,413037787,140875863236542673
531746231,375622921,199736072518960751
524892047,418835971,219843670175422637
473345183,769346077,364166259607897091
539753099,697495919,376475583820102981
671261933,641163727,430388802755504291
1115886143,633051581,706413487042142083
902021327,1308014551,1179857021028329177
1057849957,1241319479,1313129757483412403
1397832911,1050516323,1468446289832106253
1134595339,1669247687,1893920645306730893
1319417833,1561881469,2060774263230836677
1141033441,2734937587,3120655245814846867
1997082349,1880104903,3754724316049657147
1920286967,2291662397,4400649433723079899
1498165759,3173671309,4754685685464508531
1653142343,3098021371,5121470307919012253
3148451431,2141427349,6742180001341586419
3826700989,3469402249,13276365017487124261
5072797547,4575619259,23211190153061157673
4297672163,6004333679,25804657709601677677
4498583381,6353508643,28581788392439661983
8378026603,4133554289,34631027798186750267
9672928091,4156928497,40209670430909709227
6475200427,6749178923,43702286244109000121
5150184181,8502201361,43787902953098870341
5583754031,9656724907,53920776625719350117
8679879367,7113049709,61740413405594454203
9103580417,18767838871,170854530415446989207
11622942217,18019609873,209440884326761708441
20328180269,12666407329,257485011544494791501
17463671387,15318634711,267519602690395714157
18442400401,15436548041,284686999781394164441
9905961337,29232924323,289580218111084899851
21053929301,14190280051,298761152955144674351
21753341023,22063706473,479959331138541541879
35689048441,14657338099,523106449431325853659
15905026883,50739500689,807013122488542022387
44376205603,18337878199,813765453281595348997
24516925753,42073417871,1031510862118250331863
66079066811,27539657963,1819794898489165165993
55328413663,38071405193,2106430455249990351959
40950548869,58165926937,2381926633544301984253
82307899147,36188336329,2978585936865048211363
36027629657,91125584579,3283038813489842259403
81831552527,108521801177,8880507473340325924279
114703389313,90807016231,10415872535096302939303
103975253077,102541717843,10661801063676251552911
75247429567,162374222279,12218242854435454723193
115014401767,127216839809,14631768725320405542503
158115157477,97213778797,15370971943421898615169
85875311189,193814342297,16643866957646240061133
205398810101,113418003731,23295923010378178486831
306835053401,97616223707,29952079213941307177507
186847497737,167619475087,31319279491995360378119
261310266391,154253254927,40307959136653203258457
163798433431,285574922299,46776724899755748977869
391125277489,141264163529,55251985159531598498681
372566072713,178001342039,66317260941113657681807
379314818431,375753412367,142528837386817274936177
478169420119,355055535061,169776699310159643292259
538441651723,534834968477,287977423825974517735871
830960002199,452163672517,375729926309034235864883
691263195751,599488470337,414404315821033187938087
681334061389,896805825031,611024355045684146828059
577511834507,1228058555651,709218349356025761649057
934877982223,892346744279,834235323734814888952217
1021849763357,1101900586981,1125976854049474245055217
895946419267,1418793838961,1271163259695188585661587
1570732935029,1071520294847,1683072217668167774495563
1369749205381,1349200562041,1848066397755258341542621
931783473889,3194450373739,2976536066408539797800971
1176497761937,2967065527991,3490745953201834727878567
1644214432057,2556389829001,4203253050807170562685057
3279361498793,1431919586651,4695781961830876395412243
2144864426531,2416420335649,5182894017479638920703619
2302937488571,2509272971627,5778698795417773519775017
2142323286853,4367858642261,9357365282997867411494633
5628545477437,1706062351187,9602649530999123678667719
2808936608507,5579355357227,15672055514784570832130089
4554395144737,3476542357373,15833547632892115514095901
3071876296807,6885069322841,21150081254708290220468687
5679607590911,4237119350273,24065175225406415100168703
3987753787739,6817411506557,27186158557848119184704623
4155306065903,8435208242399,35050871976795547892821297
10996437664649,3225110917319,35464731163877338488156031
6803047965019,5900721827971,40142893623921305343746449
9329102385341,12029744756273,112226720500789830972994093
7024777560209,17577614643761,123478832911493388263706049
8158912051523,15387864709069,125548234822028526333362087
9539765294357,15579169063649,148621616348318970553528693
10038606509441,17849467891433,179183784564997434477518953
10700843733941,17677532103227,189164508638357509735527607
12502131531541,17587315996499,219878937875005571464074959
16479135877411,14803037930431,243941273454041370762394141
25188974655839,12266060636087,308969490489379846248661993
11998461453211,29631323144903,355530288561757588107633533
20308209513959,23104536481837,469211767596054965601462683
32344796170559,26845167658357,868301476074039810813711563
36272737300759,27111182768729,983396810482971059613165311
24467126942939,40348390539277,987209193267769334617315103
58584687939031,37301255901397,2185282436717281738083726307
36767024214211,80966796117679,2976908153405788980460136269
45180492391253,66871219124557,3021274606850859638184299921
99905482605377,38157097052819,3812103195882090596302407763
92444589024559,76344253338751,7057613124287652486085385809
89694957540611,83613338454497,7499694842504845386853077667
73277520795443,114128170323163,8363029374201437382127746209
86032652838851,147583801372703,12697025948135698863649284253
167373138067301,103016323918961,17242165406474061885687994261
169787785243603,117070044923539,19877063645936795324623871017
150382371408389,142555178707759,21437785830619481393871990251
119810932633237,216856637071357,25981795935226678963878892609
236037515504569,156420380103677,36921077893952236211187200213
165734824466443,300316680279323,49772932290438481543680258089
373561354725859,142297881280703,53156989305838864560391798877
360228869648233,147721352075519,53213495681072867177980907927
345180427617833,169843799410463,58626755308741070728865586679
343332073925629,208773869861251,71678765720942676589122901879
336911853504937,238937688014479,80500939341142490092553982823
266776130606383,317212914033467,84624833784223535193065819861
763829533908241,222231703202203,169747138276573266409271054923
712367767057829,288181279890811,205291054863684271123842709319
486238751075543,581657969855393,282824644815622130950928953399
780955475982947,758853964607989,592631159131978466239303963583
949154744345371,779621539515979,739981483025433602378549183209
740534377879279,1270261566545863,940672358925999018603230872777
1499722913275729,707398324489981,1060901476050483777247950971149
946556753044033,1134950172922271,1074294750548068620110349358943
1425860052890671,783866183188097,1117683477419788391447369543087
1741430805798659,1252764997011109,2181603558221410179560640302831
1171295651481359,1885354841822717,2208307927726273856408708232403
3210366948777871,903716319113381,2901261001952793743796232791851
1830232078496431,1822461007348561,3335526597458256209678811485791
2585451435576719,1349887183047181,3490067755275947375474522179139
1827874622012093,2598791610448987,4750265232637640549853073599791
2737171762250621,2067733764053303,5659742470818889138110688851163
2734317062344457,2360306734999079,6453826977874518441003475755103
5089121085243109,1602353826083513,8154572642341575615476941761917
3391558170698147,2514859805889511,8529293322824926978257214436117
2728104852079153,5432966245846961,14821701576477354730812296504033
2681114340328777,5822259942774151,15610144625693580784630797043327
4114335139597919,4469968149682733,18390947031123158969545037032627
4679973003467639,5372358656394683,25142493476872794182460802163437
6638540649503099,4383965442093059,29103132793351596442206866889841
6148613441557373,7627306748337469,46897360795709021141561929108937
8392444819122547,5662001453633411,47518034765410050164386022617817
7418430462687509,13801084640054407,102382386711908288125945199302163
11447069590208921,9288904489737443,106330736110828598064558806329003
12235011755974897,8935640644768441,109327668335908984145686773825577
8553540615102863,12815704026381121,109619644900788211705995056249423
8881216434890141,13717061761922881,121824194358392605251646149216221
19630578400593341,7059498024088009,138582029430693438791516003348069
23846541880000439,8880913235286229,211779069397903252356680810654531
22453566392752667,15428838262214287,346432444283671175493748544753429
21084524211964391,20141578925665753,424675608525391295863747604201423
18535080708990203,27109081723998613,502469017700925566485406602588439
45030511111568291,15078059643255421,678972732306502657144207997455511
24481912063494161,36624366425305223,896634518205510460957700303302903
33741390434498759,28882871939335823,974548258974758358811308377743657
32935882769051729,39542589311752129,1302370085956626013332672826881041
32801725913944853,61461600468498553,2016046572800074103730566152297709
81532695532048513,33155471827862737,2703254989762544521513976188960081
69243385296412057,41880513286095863,2899948517880640079963759251020191
60791581123895497,55739804360373307,3388510838603697846639584976298579
83139481252877249,45130082250017123,3752091627166106893861223267134627
76672284619496509,60776944796722753,4659907209757754316533312124369277
76241201906238139,66175812536194903,5045323484881400574412642036005517
137844331536325109,84336277730077091,11625277827964338533558989408977919
121448718172413481,166630728332593843,20237088364129183760431104230797483
208978386011304083,121708475948156309,25434440867541327844458736613909647
146329386611696347,201347789138887291,29463098480314553108016957549425977
135641650795799959,220980811256464867,29974202033021988264592029643540453
141144757481699311,226566631847145647,31978692305510823945783494476549217
150078329891842351,269391586581537683,40429839401070823631670327401812733
207518673482833579,240305993135072069,49867980925365068238800714498204951
287641549322300561,194706338948818237,56005632998111071683589381072130957
278628315444578779,212787722315077361,59288684615938809963104861443922219
323898759565168339,306446961204504661,99257790606654324963163037575128079
440529673775824277,324789369702444557,143079355080873485922524614567110289
