p, q, m=p*q
7,13,91
11,11,121
17,13,221
19,19,361
29,19,551
23,29,667
29,23,667
37,41,1517
53,29,1537
29,61,1769
47,53,2491
61,47,2867
103,37,3811
79,73,5767
101,79,7979
53,163,8639
109,97,10573
73,157,11461
127,241,30607
107,293,31351
191,167,31897
479,151,72329
331,251,83081
383,269,103027
211,499,105289
461,593,273373
1373,383,525859
653,839,547867
719,937,673703
983,1061,1042963
1361,853,1160933
797,1543,1229771
1433,1013,1451629
1129,1861,2101069
1753,1301,2280653
1619,2789,4515391
3251,2917,9483167
2953,3371,9954563
4919,2087,10265953
7369,2179,16057051
3299,6173,20364727
5167,6449,33321983
5639,6761,38125279
7331,5261,38568391
4637,9719,45067003
10211,7057,72059027
6007,13751,82602257
11887,14957,177793859
16447,11027,181361069
18553,17783,329927999
29641,21227,629189507
29383,29297,860833751
45077,21221,956579017
36599,33791,1236716809
38501,39019,1502270519
77167,28837,2225264779
56149,52289,2935975061
65293,86677,5659401361
68207,97073,6621058111
130363,86627,11292955601
97283,130769,12721600627
119191,153371,18280442861
244583,82633,20210627039
175039,207953,36399885167
269281,184271,49620679151
177647,284657,50568462079
344039,193993,66741157727
345979,254869,88179321751
493109,249779,123168272911
639137,605629,387079902173
586567,672779,394629959693
688999,604171,416273214829
398941,1058287,422194074067
703489,913279,642481730431
904823,719801,651292500223
903949,1126031,1017874596419
2297777,688379,1581741433483
1113667,1834879,2043444191293
1104113,2339657,2583245709241
2101789,1901329,3996192377581
2575081,1931453,4973647922693
3349763,2896687,9703214935181
3420691,3875363,13256419335833
2792659,4957987,13845967017433
2728967,6835379,18653523723493
7399897,3491639,25837768961183
5537431,5363147,29698056455357
8555507,6620363,56640561989041
12768997,4965083,63399129931751
5683577,12464833,70844838147641
11937091,9677999,115527154760909
14778551,15398473,227567118552623
11488717,23153461,266003560999537
26907607,11965697,321968272357079
15361459,22916461,352030276076599
13116529,36730469,481776261822101
26422783,19799707,523163361524581
17558579,41720293,732549060543647
66448957,44087231,2929550516968067
69220813,65036053,4501848462971089
74716111,69795101,5214818513572211
81777281,67183693,5494099741078733
99241927,83461997,8282929413548219
121772719,105578059,12856527311172421
146312671,90504067,13241891779132957
92868173,196561031,18254263831966363
150425651,154978391,23312725357107541
153671953,226553387,34814901439054811
221838079,164604787,36515609742284173
353786101,116037697,41052524390649397
333964927,226398869,75609281758467563
168833057,481843499,81351110931746443
283957847,502224197,142610501691423859
477419743,466531397,222731299657170971
469124597,580718233,272429207026677101
465299551,640577753,298060540851488903
657261169,478251863,314336378551807847
1210689917,535135283,647882891359041511
1057164167,685297211,724471655214238237
1203678767,674339129,811687691334573943
857065087,1583012243,1356744525768860141
733072367,2784879067,2041517889454441589
1943098151,1178744683,2290416614038381133
2415187693,1815520913,4384823765461723709
2799868891,1684176673,4715473873680579643
3181718461,1482777799,4717781496639247339
2477788387,2744347477,6799912308403349599
3705592507,2595463337,9617729493780415859
3234319201,3754923247,12144620356053365647
2827135631,5552564623,15697853289113382113
6693242911,6407894107,42889591806116425477
5723936353,9088925323,52024430066021967019
11097565487,6220081891,69027766119875295917
9386585057,8282662441,77745915500865744137
8094254009,10151443681,82168363712071967129
8490306547,11727075551,99566466327818932397
8943103703,16035531283,143407419196569640949
20680779263,11870882269,245499095862249587747
21363798977,17450615543,372811442485563699511
17397600631,23884315417,415529780969802228127
27282009817,25323465539,690875035435459196363
42283741069,30926355529,1307682009396072520501
56567504407,28820617961,1630310433521330854127
69240425297,26324563367,1822723963288906294999
53121024287,39117382237,2077955411855539390019
27070241599,96139317319,2602514546988254953081
