p, q, m=p*q
7,7,49
7,13,91
13,11,143
11,17,187
17,17,289
11,29,319
17,23,391
19,29,551
19,29,551
29,23,667
29,23,667
23,31,713
29,53,1537
71,23,1633
59,29,1711
37,53,1961
47,53,2491
41,83,3403
73,47,3431
53,67,3551
71,71,5041
59,89,5251
127,73,9271
61,157,9577
83,131,10873
127,97,12319
173,79,13667
139,137,19043
233,127,29591
239,149,35611
167,239,39913
397,113,44861
223,223,49729
311,211,65621
191,367,70097
271,307,83197
409,269,110021
277,853,236281
353,769,271457
557,641,357037
431,1361,586591
631,1151,726281
947,821,777487
1009,839,846551
937,1151,1078487
1171,1049,1228379
883,1439,1270637
1559,877,1367243
829,1973,1635617
1181,1667,1968727
2647,1151,3046697
1459,2287,3336733
2213,1721,3808573
2657,1753,4657721
2221,2441,5421461
2153,3877,8347181
3833,2609,10000297
3359,3163,10624517
3733,4177,15592741
4283,4337,18575371
6067,3299,20015033
4831,4789,23135659
5689,4201,23899489
4831,5147,24865157
8623,3917,33776291
6277,10427,65450279
14879,5077,75540683
8941,8663,77455883
11941,11383,135924403
11497,15031,172811407
13487,14669,197840803
17011,13751,233918261
14293,16729,239107597
14717,21347,314163799
36559,9521,348078239
21557,23581,508335617
24151,22697,548155247
40529,14759,598167511
31973,21929,701135917
56701,25733,1459086833
48397,31277,1513712969
45853,36781,1686519193
30577,74857,2288902489
43661,56611,2471692871
42989,65881,2832158309
62581,48593,3040998533
75079,87083,6538104557
76733,113683,8723237639
80897,110849,8967351553
116089,115631,13423487159
128393,117899,15137406307
195929,81701,16007595229
180463,92077,16616491651
108179,163871,17727400909
105499,173039,18255441461
169111,143443,24257789173
231241,235273,54404763793
311677,176887,55131609499
277687,308081,85550088647
447193,410629,183630414397
