p, q, m=p*q
13,13,169
17,47,799
193,97,18721
727,373,271171
1201,1607,1930007
7499,3433,25744067
20753,39367,816983351
108343,47699,5167852757
144889,333911,48380030879
884693,1568867,1387965652831
4531903,4628621,20976461395763
22104917,19776401,437155702663717
28528781,93312001,2662077641200781
212580763,287941933,61210915816834879
588872987,409113743,240916031863160341
1930501621,1342172581,2591066343282253801
11893266041,6093547001,72472175616230693041
57407588509,34081605853,1956542804534949943177
162856252607,86414138357,14073082745083839946699
714248233277,429177272311,306539108510773680893147
3484457880569,2155199380007,7509701463862814052383983
7367192436029,9546947016317,70334195845780232441685193
25451981963587,32421076465363,825180653436494042132737081
147862266316927,47590303686041,7036810157728827005211916007
595194990321803,225802598479477,134396575416630281818721137031
2023840422464137,1352459464114547,2737162133219205135114567500939
4059653372150329,7232495556106057,29361424973408223314128071442753
14808624704255339,21303155059799009,315470428297121728261932355159051
34489964584512883,60567134162503289,2088958312250178791864183950372187
185459863726526591,309421341483190031,57385239825551472362654690027614321
1612806551433674383,884705431106761273,1426858715377937843459473125196569559
1706174682224370559,1578179945640330889,2692650667245765957520262952509896951
17068817176106661479,9771580858034959241,166789327187342181167726821202349777439
69268293381317813047,49472343093756837323,3426864775679560753265110926209705953181
147436949343069249733,92902962226049714243,13697329335543167739173879620705054047119
1005245400181469405417,867667041029063400553,872218301883532271749732585314749018995601
1479030268070521834879,4002579742419692833081,5919936589404638527074422625600437990832199
6093340035979412137861,6881244104293994637119,41929760198041886931762483096769388695862459
28082606721369592438819,16859979228407355204173,473472166001824108224007773301840910755991687
196585366493461766807347,147246323053569553097857,28946472382300638932098473614491504020357555379
501009616873332092370869,699459396921181871346517,350435884469933250271121814999762347967975413273
2514849498184099282225163,2085661630137136098567661,5245125103932207197713370931793333593881192253743
9544604184913130359768003,2663135633445604408339103,25418575511976196171321420300858744238545633121309
26607058541109726179217929,21359612679155191147417429,568316464969711729972239025470887440853739323884541
106898863069122975304174367,95413517670478405178452141,10199596560399816405250729352666784363364677028469747
290295859032525179913349351,520820571740692062269785837,151192055275275110269528451393962949005050304132941787
1051460386461028920251785177,665719003473263931688917001,699977160666449147655879598216696940748678796035094177
5583326449742712768041466707,2519307436115094682394236241,14066115843094907747775486370969048124271124940694328387
15636945169407079134215798827,26428094882685595048904811491,413254670612442463229679046287359249310540194748413921057
44044931037987284746169012281,39386866054964273489406729509,1734791799193343729395195040132072310702936230405066100029
109159542522674900651833926181,182042006015362816393464916723,19871622096547037409881036135582620880652419878033294424863
336987470617804877931561937643,1153135007456459865978004311809,388592049443595977912715700951698477500362682420000786526187
3882058370754574046710508868427,4862252254386416965694134522849,18875547064861088555702571028849505846998783775474558566188523
7996511351536452064913073698389,7369578367971375509706363208487,58930917075520584639487308134707300192998602489348145363027443
23648234946778984833522703195481,18811504792813522060615113043871,444858885042913098984521621289350467853351779973016416241946951
225110794744862217487656128941453,108095435258306141795809816528277,24333449339289096281526615628725044928555323274769503531451966481
447861059143020440626191458864761,337329530938578806343870464707927,151076761006370186315183769437483650776569433839206119218857660447
3172223350622432220162638337747379,2025280323553481679241649774980241,6424641533932509284928671824349486448539708786254175571274174538339
5778919507754680460141766879427219,12038413005603240464082152841150793,69569019760488221686741370240266342258889287586320423946628647634667
