p, q, m=p*q
11,13,143
13,13,169
17,11,187
11,17,187
23,11,253
23,11,253
11,23,253
17,17,289
29,11,319
19,17,323
17,29,493
23,23,529
29,19,551
29,19,551
37,23,851
29,31,899
31,37,1147
37,41,1517
41,41,1681
47,37,1739
31,59,1829
47,41,1927
37,53,1961
47,43,2021
29,71,2059
53,43,2279
41,59,2419
53,53,2809
37,79,2923
71,53,3763
59,67,3953
67,71,4757
67,83,5561
59,97,5723
83,79,6557
61,113,6893
53,149,7897
113,71,8023
97,97,9409
97,97,9409
223,67,14941
149,107,15943
107,151,16157
223,107,23861
167,157,26219
263,137,36031
239,157,37523
197,257,50629
197,331,65207
239,293,70027
191,383,73153
379,197,74663
397,211,83767
281,307,86267
383,283,108389
541,227,122807
271,521,141191
641,239,153199
449,389,174661
499,421,210079
521,509,265189
467,617,288139
541,593,320813
929,347,322363
479,719,344401
547,643,351721
641,821,526261
797,821,654337
971,691,670961
683,1231,840773
857,991,849287
739,1601,1183139
1013,1193,1208509
1277,1009,1288493
1061,1217,1291237
947,1499,1419553
1607,911,1463977
929,1889,1754881
1217,1619,1970323
953,2267,2160451
3163,997,3153511
2521,1259,3173939
1181,3163,3735503
2237,1871,4185427
2417,1811,4377187
3779,1459,5513561
2377,2789,6629453
3967,1777,7049359
1811,4253,7702183
2791,3137,8755367
3137,4079,12795823
5657,2909,16456213
4283,4177,17890091
3607,5563,20065741
5167,4507,23287669
5167,4931,25478477
5099,5077,25887623
6547,4049,26508803
6197,4441,27520877
5051,5639,28482589
4861,6089,29598629
7873,4177,32885521
5051,7237,36554087
8287,4861,40283107
5227,7993,41779411
5519,7741,42722579
9767,8147,79571749
6317,16823,106270891
12889,8837,113900093
15641,7789,121827749
10487,12893,135208891
8179,18233,149127707
15401,10687,164590487
13723,12689,174131147
17291,10331,178633321
13309,16183,215379547
17657,17609,310922113
17159,18661,320204099
18149,18481,335411669
20231,22189,448905659
12689,39937,506760593
18617,27449,511018033
19121,27211,520301531
23669,22699,537262631
24659,23251,573346409
23879,24391,582432689
34897,33023,1152403631
27689,46439,1285849471
35869,37987,1362555703
37483,36791,1379037053
45361,30703,1392718783
40063,35537,1423718831
44483,43397,1930428751
39161,54311,2126873071
37951,57347,2176375997
54493,42853,2335188529
47087,67211,3164764357
32831,98081,3220097311
48463,77339,3748079957
62129,63541,3947738789
100447,47381,4759279307
68141,104711,7135112251
88741,83773,7434099793
57223,145283,8313529109
61339,145679,8935804181
102293,93887,9603982891
148301,82361,12214218661
146077,115589,16884894353
166189,137639,22874087771
211457,131627,27833450539
150209,186019,27941727971
190261,158419,30140957359
209063,174673,36517661399
244109,205619,50193448471
400151,127321,50947625471
207401,265847,55136933647
303377,183151,55563800927
165331,348487,57615704197
148531,389057,57787025267
140111,469717,65812518587
218107,314107,68508935449
278111,266003,73978360333
328813,269779,88706842327
389891,263759,102837260269
489733,257671,126189991843
528559,253103,133779868577
517967,283763,146979869821
378661,395303,149685829283
527533,327797,172923734801
590357,311897,184130577229
544223,395377,215173257071
495301,458789,227238650489
712171,366127,260745031717
681997,601631,410310537107
668867,697133,466289258311
1168351,403649,471603712799
1360027,428951,583384941677
1168241,506507,591722244187
900443,815891,734663339713
856627,906007,776110058389
965711,821741,793564322851
1199507,687707,824909360449
729671,1191409,869336596439
1136749,787277,894936342473
824933,1535441,1266635950453
881449,1780147,1569108793003
1067797,1527371,1630922171687
957547,1715107,1642295562529
1561187,1385887,2163628767869
1192699,1907819,2275453813481
1248031,1915609,2390739415879
1491299,1604381,2392611780919
1628947,1890113,3078893901011
2365399,1305571,3088196337829
1422521,2247803,3197546971363
2582737,1998839,5162475442343
2308819,2737247,6319807881293
3202169,2476489,7930136304641
3631729,2804059,10183582388011
3413611,3258173,11122135192703
3160877,3805573,12028948167521
3174221,3817657,12118087020197
4590689,2833247,13006555837183
4819271,2929637,14118714634627
4432943,3761159,16673003460937
4349489,4137671,17996754500119
4796749,4362299,20924853365951
4770263,5087293,24267725568059
6926081,3522347,24396060632107
4508843,5694329,25674835451347
6079699,4996757,30378778536143
7270693,4584773,33334476957689
5851787,6391327,37400684251349
6488719,6411661,41603466552259
10356607,4022143,41655754348801
8779703,6502939,57093873047117
7312517,12661123,92584677176591
11562857,8625187,99731803879259
14219963,7168093,101930017240559
10947841,11479073,125671066031393
11551409,12596533,145507704664997
8942257,17586293,157261151683301
12817307,18066467,231563453944369
26702671,10278157,274454244857347
10462471,28697947,300251438247037
14788439,23919659,353734418022301
21059263,17687629,372488430957427
15986513,24873743,397644415828159
25708531,16325447,419703260288357
22989209,18279997,420242671552373
22103891,20354063,449903989959133
22971829,25320389,581655646321481
19178503,32804791,629146782607873
39775807,16598941,660236273620387
39741277,18202897,723406371879469
33447389,24599881,822801789160709
50732023,16403293,832172237751739
28290401,43112803,1219678485104003
35950171,33935243,1219977788776553
20917409,65113339,1362002343218651
38042539,40300123,1533119000932297
37138349,44134063,1639066234481987
53633989,59485117,3190424110841713
38333671,83228837,3190466855270627
48729389,75675071,3687599972361619
107907209,37089301,4002202954670909
55124437,75990989,4188960485698193
