p, q, m=p*q
11,7,77
11,11,121
11,23,253
13,29,377
17,29,493
19,59,1121
37,31,1147
37,47,1739
71,53,3763
61,71,4331
59,79,4661
83,83,6889
101,73,7373
131,191,25021
157,293,46001
277,251,69527
337,331,111547
503,251,126253
239,653,156067
449,367,164783
709,563,399167
953,457,435521
991,547,542077
991,1151,1140641
1277,991,1265507
1117,2441,2726597
2179,1399,3048421
3943,2617,10318831
3779,4229,15981391
4831,3923,18952013
9371,3467,32489257
4903,6947,34061141
5981,6521,39002101
9521,9187,87469427
9533,9281,88475773
11239,9461,106332179
13619,11437,155760503
21961,12899,283274939
32251,19273,621573523
49253,21031,1035839843
49297,38833,1914350401
48479,53849,2610545671
46957,67631,3175748867
80909,67049,5424867541
56681,125963,7139708803
104659,81401,8519347259
76463,129169,9876649247
446951,152459,68141702509
335557,203563,68306989591
277411,286199,79394750789
280321,340619,95482658699
277157,762211,211252114127
639851,373327,238873654277
653707,595261,389126282527
627101,682447,427963196147
722317,1229869,888355286473
1509437,845219,1275804831703
1810607,814687,1475077985009
1032067,2365093,2440934437231
2400661,3246883,7794665389663
1937713,4054537,7856529053881
5342639,1820891,9728363271349
3873349,2770549,10731303198601
3190457,3513149,11208550819093
9925283,6806573,67557163285159
10886957,9505271,103483476650347
10539761,10600393,111725608726073
10413101,13119503,136614709808803
16219211,11367463,184371280931693
15403247,22398533,345010136236651
33704921,16974401,572120844727321
17655509,43927841,775568392126069
18894671,49536293,935971958794603
28370347,60088549,1704732985856503
59426831,82632817,4910606450912927
82162189,62926421,5170172495295569
90655871,65730263,5958834243324073
134684461,60181859,8105561241392999
81204797,105353957,8555246691331729
176341531,123389209,21758642023938979
220617487,183030457,40379719467801559
141414047,292951843,41427505694738621
345193847,191480557,66097910096532779
662922479,189634189,125712766675034531
418483249,488810939,204559189899460811
401808041,685111673,275283379194362593
573010181,809004701,463567930149860881
486535759,992828183,483046413572495897
832916159,584136967,486537118883549753
725037193,1905918389,1381861718847642077
1257272741,1850180677,2326181731117025657
2701041989,1653382097,4465854467857870933
2449800629,2358621389,5778152162345053681
1873280819,3639990413,6818724222016788247
3367200229,2461257187,8287545763694295823
2427574297,4107233149,9970613624298771253
4527804577,8130249223,36812179644050093671
8283843311,7202066329,59660788984864975319
9394907623,6420022429,60315517658043076267
8614604569,9955883603,85766000374835982107
14077694669,10695962153,150574489381113862357
11678987741,15398772929,179842080264233663389
19521678563,11280575693,220215772684336969159
21059524397,17707265117,372906581735608559449
16008143491,26805978631,429113952341727740821
44166500419,19795195909,874284528409035585871
30918950233,29074114543,898941100623558538519
56084034199,39131242279,2194637930224790699521
33826663573,71658170417,2423956822952560119941
78553463147,53728881893,4220589743711291097271
80797868287,68380470383,5524996239408738443921
181205160667,133845123319,24253427075513823293773
203142196927,138688102549,28173405839440928666923
140751170057,228246141623,32125911494432978982511
178090292279,184954205197,32938548461763870773963
156023022907,411545384149,64210554898349541701143
326878026479,267712421447,87509307986509673495113
483004541441,416909881369,201369366072855554312729
702577959163,462704983427,325086322950691397791601
559982484623,681039594163,381370244066036308055549
761968254947,786860845157,599562985070400866241679
1196769516347,1193924442863,1428852378040013945981461
1195772661983,1892320698761,2262785359282971619903063
2022854690861,2168787359293,4387141683225886050521273
2257625942941,2058668160161,4647702646286091235373501
4156680681091,2048155249241,8513527356395186740801931
2183612935463,4328835053861,9452500219096551921972643
3331530172123,3059736816901,10193605524261268665450823
4208058674767,4839239461493,20363803595210404307247131
5062556257081,7414071384337,37534153477220470928740297
7165063554331,6327574536113,45337473696016140297055403
6787464575861,7468421663821,50691647480777907693624881
10353578160799,7341819588689,76014102953976727283602511
9837176683699,11809234632697,116169527581097652812306203
12373420624913,13127802629737,162435823818574915296837881
11151804551263,18105040877827,201903877262153799341545501
10545963469033,19475094627397,205383636496489606682897101
28435192956691,24678118214747,701727053244361769408522177
60192228978463,32553850191871,1959488804879680898876674273
53289819939467,45113936964443,2404113577595631923991371881
69987425402549,47218676202329,3304713578317616599396336621
48415794942287,72201046918369,3495671082218196217555169903
114284243160071,49823222713309,5694009299586178173029084939
163243614545051,75562142395381,12335037247389832621678809431
123276069244319,124758096838139,15379687784607878656988282341
228659705817197,82461227447503,18855560009471006653032109091
216161198931983,198984143095937,43012650940071009487506653071
310747851850547,329112060082831,102270865688847890613452658557
303468201978853,368866547890301,111939268058416116820565804753
444274643269459,331007946256859,147058437242622288716763969281
440180278419643,357429281674957,157333320723015573947969980351
397518154409161,484895137400743,192754620101519894902447406623
548671319755987,379836966389149,208405649640844857827164585063
828318527878817,1053172488751283,872362285484932690967077272211
1167214218909731,1195862897402081,1395828177714297755504150550211
1580810122762021,950228704030517,1502131154270477697767112594857
1904366810182481,1383175249068001,2634073036990987740071987890481
1993729331134231,1843696461606089,3675831713212456227234305932559
1867853870525197,2241725096469863,4187214898094704238410492638011
2101630870866031,2285912100517931,4804143438534697520453614301861
3236626618016089,1522618634245763,4928148000687140290725914080907
2240559391615393,3191706743011271,7151208518336080845597896094503
2640606825583669,6429143468063971,16976840124426383098063504889599
5127162609972629,8972202695569937,46001942189821815466475125254373
5408091107582677,9709930514645989,52512188871502659546602203932553
16005569633588449,6615466291779361,105884306391731722481675786201089
10665583869842989,11931863181334637,127260287484016155689540657309993
10587931624476379,16949227034974669,179457256934038307769726653843551
13639593450000061,14140508736109963,192870790336714092385575252707743
28059076005694541,11239615582604191,315373227907079724946894452421331
31728669800234509,15943097366498921,505853271934632646285606095464789
40190789899634887,23698127443553159,952446461098616628444996075458033
36303696011607053,27555277524612641,1000358418769005403279023728556973
44078697840612529,33542278516329619,1478499959606962400060651825196451
34903477554098947,64144358729353261,2238861185132052398113396911116167
90390511600272263,63951742261292293,5780630700726962934610385023569059
84519404821352107,103869670296850639,8779002712479891637012743806946373
96609150296778971,111268394877087709,10749545083961917778381111753767439
97479435606789317,160213306771709761,15617502720803664476582275799423237
189110052665223269,105863366006696653,20019826720844210799374179400018657
201581691920403989,227333437014386723,45826258863440669211410383237838047
189842371197207653,383826715664561867,72866573830596831262373238064368151
404353185926942327,292030392955673327,118083419779123405593052736581211929
392877051797328907,406494515123249369,159702366673406941075046208673209683
662584336902133697,338279382630026869,224138620427579516729427706540304693
584992941621911441,397961918594691677,232804913412208341372801452793776557
1133725365707592631,904354445253520171,1025289574174334214675321214809459901
1472905259867580179,703680094996525819,1036454113184501368310204995426141601
1210689850087787281,1219430071467170237,1476351610417128064501733005870355597
1233204968201153621,1734549704489031043,2139055313167715937596270173080856703
1552886453081442023,2044844181639276209,3175410828330039604553778787716730807
1873575152656250671,2129148507279154117,3989119739553369417750294057593662507
2021434077634820819,2615533997751109003,5287129554266528537780398406442733457
2692218083331331487,2422340567992308317,6521469081135981158352012430234077379
2529846293481194173,3126011197123868111,7908327840424528375223022217233717203
4290312105979125173,6149665992469196497,26383986455218725349471314902296118981
9458990852416572821,7589305994312742797,71787175976394496751334962267193720337
10504841327033729707,8004243241684814689,84083305196881071232642611288809266123
12200338386565662199,7314062431820956351,89234036648683010287142919229789675849
23051080306312840709,7136069360781645773,164494107906796256642568553395812173057
16800949123827242071,10979098897921243387,184459282009442553115917386575356934477
16432501443038589187,17568796412125944259,288699272394710767303867522867562127433
32051905065424787461,18606214558801434947,596364622665628139748271803309292799567
26312458181296197649,33165059307128163853,872654236099018059185095262467945381597
33813144711335064967,31027805253154639777,1049147669100040154584008455469777392359
34933864352352652861,41939698310714841139,1465115731765105963101805632610828848679
71543336066917953209,42502534827397517129,3040773132852385210369482286481198016961
81199384283104963709,51603648204423023483,4190184460961104534402317548438769778447
47081086381903859689,119204912083402872791,5612296762945945845059602422033579821999
89784883375504425239,70948440585391779661,6370097463633305849645545584239135263979
74521938427863393029,121137919150546987673,9027432552216556393679781881064817131517
149646701103429926987,158596664584582793291,23733467661089991915728209986944643444217
178455271698850005479,195958016224117188953,34969741026842490402244089654742128273487
106619034395927305663,344058221144876043761,36683155314447102324634934058407611118543
231390465004853252191,624985687078187010731,144615728754399396925161931413137966261621
424978557189799971311,363799628275882030489,154607041130869902229160098153032627301079
316102722971915809661,511771052187388257863,161772223134635858929099546819881894614443
508523867946232847039,484988052733575132397,246628000483789172979550883272024674422483
636532544462582904529,496715280040213539757,316175441077441543729705950950185476859453
1084647225374754112277,388079412048597616351,420929257503577325271979073673397225041227
723681205859114001799,1149350290412503585697,831763204120243469429154502859586408668903
1188717023569975035029,1020872898041654492411,1213528992803330124034828777266074939664919
1580158754022938039683,1243426136255580319907,1964810694185173781907476382286220600869481
1549837678865236072799,1600759959320405807927,2480918099773547456071570591699748183277673
1524394796044178812933,1633548917377311966737,2490173468733576582600124839008856241409621
2303143153199748849419,2087973949234662004067,4808902905239251778912638454196739948587073
2400098230285263948611,5679048000649608732341,13630273056064192425700890136469779877728351
3931064247623011416023,4182587808809350591379,16442021397754309702465143632191083246265717
7027073703331384639723,4211295974156446662217,29593087196940092747149958775547646421445891
6206858639010098027677,7854804404495720854289,48753660575778833455250159145085676406156653
9324956076823799923019,7995273752366208445201,74555576562997100719874691777529491479981819
7678905627923957636591,10325572381441000968901,79289095871383484162611871712058109050656491
7070653010815130988893,13788329019111773320669,97492490093092301824756588547065776366329417
11680076860061755481599,19195904466550740600481,224209639567715401628600869141812826606049119
16271604440151288477857,14826202070656880416433,241246095443480722644250232764846220859424081
22422397424533559786719,12641375973910873634681,283449956079979594060335348106579354681601639
14239666061054753080579,49181977844476872977251,700334940727544129229522324734536371636908329
35798569692343852456507,28561875108637885882579,1022474276620594499877598534751119924906491553
37442644254417671131493,48021051361586638830871,1798035142855007845601562685681474621228720403
36032794555822850961547,52796815457316944147989,1902416804575193730370569913428803443316378983
84172058189729888087077,73053911993364504503753,6149098131292883235055378410992753228337299981
