p, q, m=p*q
5,17,85
17,7,119
31,11,341
19,23,437
19,23,437
23,23,529
41,31,1271
71,29,2059
59,43,2537
29,89,2581
67,97,6499
107,61,6527
89,107,9523
97,283,27451
191,151,28841
367,251,92117
443,223,98789
479,313,149927
563,367,206621
739,569,420491
907,757,686599
907,1423,1290661
1973,1597,3150881
1277,2539,3242303
1861,2153,4006733
2207,1823,4023361
1951,3407,6647057
6823,2243,15303989
4909,4987,24481183
10559,4421,46681339
7057,8237,58128509
7393,8147,60230771
11239,7993,89833327
15901,17707,281559007
33287,30661,1020612707
30631,35267,1080263477
38333,29333,1124421889
32117,38197,1226773049
29429,81349,2394019721
67783,79229,5370379307
87911,63809,5609512999
118147,133183,15735171901
198073,175327,34727544871
138629,257687,35722891123
196519,194963,38313933797
249497,298651,74512528547
348553,234259,81651677227
629339,340057,214011132323
684713,313343,214550025559
577751,849649,490885559399
488759,1042781,509668598779
911321,761623,694083033983
1281431,746477,956558768587
1194979,2261851,2702864446129
2491847,1245091,3102576273077
1953557,3926431,7670506765067
1756009,4965689,8719794575201
4378789,3424261,14994116399929
3816793,4494701,17155343313893
2638849,6733841,17769589589009
3141211,6026873,18931679763203
8221313,5026069,41320886408597
8395741,12848809,107875272522469
16712221,18453151,308393137658371
14530157,21489529,312246230226053
18743587,21764651,407947629543137
30362009,23607673,716776380095057
28282343,50851121,1438188846056503
27046739,60039383,1623869521722037
43678871,39376627,1719926611148117
69179029,90195649,6239647417844821
144677431,64433449,9322065871789519
153673903,123181957,18929852111368171
203643469,110031749,22407247066497281
85894867,286555721,24613665543384107
130190387,212085803,27611532769775761
257098783,256168373,65860576941390059
305119181,366502589,111826969790059609
412034333,272424319,112248172572144227
439316711,678759031,298190185060467041
741993419,454450963,337199623804212497
640207621,613146953,392541352103528813
712572701,1205200351,858792869358218051
2147109007,641012717,1376324178272242019
1886464271,1417974953,2674959086007404263
2977542787,1406564143,4188104918442486541
2451027503,2169904351,5318495243180365553
1811563961,3477723461,6300118488271789021
4149046361,6035696969,25042386545328179809
2816610109,9079693531,25573956586036504879
6424705711,6721459919,43183401927856897409
6421392511,9388081099,60284553661779249589
8954821399,12510394517,112028348530763869283
19989433007,7098263311,141890258921280506177
20812580003,8226350107,171211569734625110321
15929680421,11628270191,185234627991670630411
20262441337,25316184871,512967710825284412527
28493850461,56159412377,1600197898247870555797
31009119949,56977976401,1766836904669900323549
48333289703,48788210267,2358094700925789980701
67689336731,61300833031,4149412728926166361661
81847099427,79697373451,6522998848914747112577
94356047743,95444804149,9005794497104328485707
97589194427,127173948353,12410803171870173428731
140759333573,115337902919,16234886350585811399587
237396916649,141012230081,33475868631028767518569
177923057591,312810462703,55656193970573226528473
212046810061,297309612317,63043554892292445121337
468088361063,447541996771,209489199775399828127573
483129768271,530846266759,256467633846801120203689
388092866963,864846709973,335640839156939734321999
642889223101,785656533287,505090118309104375862987
1074630924293,751336774351,807409732276136305208843
1198476890717,803006922829,962385240096325885478393
854766187129,1270678823191,1086133292764535810908639
2322203947121,809153683693,1879019878099381731997853
2427831147761,1462990293581,3551893403627961580822141
4410018402899,3616416189973,15948461950322816037931727
5358174313577,5298246283823,28388927144985194144364871
5175287681563,6617079943153,34245292317717317206188139
6922318841497,5558616255391,38478514037344619400760327
7503946293377,11341219352387,85103900921719929047240899
16387854705941,8939405417497,146497677139442681271249677
14510753853559,10719832034237,155552844000309761772299483
15790119882739,16352837022961,258213257015446923170570179
22534811675587,19176703767127,432143407950726725919028549
17236335723199,36525125101961,629559318589242901548093239
20493969717589,32111607484793,658094311376452016822124077
25295915369843,28172747401847,712655434013085972346300021
45376761842527,33252272762173,1508880461851871675148331171
83104768053133,35309095450703,2934354187596606420486202499
37607078106361,78242888381237,2942486414620465446602748557
102869263042319,49398302445017,5081566968060483573641674423
132736964124641,79745898913663,10585228523190133325629869983
104168327970401,194133068258863,20222517124289485203669914063
171750507216199,152851436027729,26252311666486849426361982071
241232600464651,305343302701427,73658758945130329863720756977
330594955427207,262249524116681,86698369736160402393669939967
313342400964337,383648547783113,120213357088841796514723841081
607647209912279,217802573997079,132347126401037742905992233041
623202717352459,457874967383459,285348923881040182787109575681
541505327250689,555296529515471,300696028936447007101720909519
1013529193562261,595592618651587,603650506473578221634950958207
1590193021707007,748397185969649,1190095982594097006880472630543
1509691738262369,1236052392821437,1866058085501955778439673604253
994315422475691,1899152037949469,1888356160959295815495138858079
1014442983077471,2177957016877771,2209413213215995867685430797141
2431076950105499,1834432489391321,4459646541483890806349244974179
3644592012132901,2294807493691913,8363637060892268719518104929613
4634182256740081,1967857785476573,9119411633243363258021975622413
3139086526609721,5074540160184769,15929420645575943739330511539449
4302730733138359,10236983429970901,44046983218763927818787776891459
6385022691425971,7161044308142441,45723430401796279050112474735211
9689641428831061,5522748160141871,53513449373511192207747451455131
6370981205055403,11634924031920341,74125882329611922264331387652423
14569143630883627,11725701348667219,170833427121578568989283738723313
14526154691372689,28394433869097449,412461938756461481891723318170361
23112474832684007,24374665699923733,563358847544573385243395588838131
25474856070009257,34470217323572083,878123825019938523496858116772331
18123920358777361,56159768908621801,1017835179067202514985099909847161
50272366984201457,22552974379661497,1133791404599635977438418514201129
33827462665933043,89183804722380593,3016861824652192524337644500634499
45024223632538217,80708436575345531,3633834697400884058024061337658227
63674317306607621,122518553870518469,7801285275098092280060682816652249
97428820451140067,107790592776031357,10501910309897914642457242391080919
145220273320733173,207665461743845471,30157235113717497836047254135509483
210501219166746127,198174180989916643,41715906705748857211353443273091661
256871790417353539,267976618704109811,68835633836513157693545513465471129
366088594448879201,355002129677469191,129962230679983441934428212158196391
668802513561104911,238464996692540837,159485989184311880886506801708750507
423415448031820081,383357549510475391,162319508582358586650625005290126671
420642846210238733,574077490143065231,241481589399009230102985448901792323
588889376653856231,751900198492564349,442786039196196989996956230762108619
775877951302555601,762499009169791001,591606169104885998935389578351946601
762375004133678213,865020837564654737,659470264614071445152400265204144981
1832105931974974693,698738122213992149,1280162258605309853563319194775685257
2018636311525584341,1538965271678432501,3106611179586919810218138720951066841
1971255071411662007,2016403781469075613,3974846180234567959410632598282335291
1927577521396265527,3132552252578096989,6038237306668776522177080981003198203
2085242148073353587,4292654543333268313,8951224180877105105365798491191988731
3010791655002873803,4278114200625485461,12880510534392501863726728076994278183
8109259863007451177,3859865607571791343,31300653248084796970638995966503760711
6084180426549342347,7935277053975933901,48279657331046506236460407036692205647
13677189901157625239,4876898628551068373,66702268671388144925860235448999466147
10532588336347358513,9565956250805115319,100754279233239064556737039094001360647
10167303341631074857,10950467279975576933,111336722568117430322087199329485473581
17018655250982945333,17327806946043217783,294895972670297162018284474486102456739
18016415775452712731,17179435813367755999,309511858401336144360843407350648923269
32898742908328352053,36504631997864843369,1200956503060892257788927989988734586557
40279457649482717311,39620582664745691033,1595895581492453168443141815891286572263
50655193781336144177,48705420903310865219,2467182534058751985776200030403198679763
38148273006052682063,65022740459316366673,2480505254643708124074914282803998086399
83155510739743386739,37969046371607248057,3157335443332001186059229278444857316123
82912289206265243987,47136972228424614659,3908234273710834742825090690275091805433
139120040268318560879,111708601351363108271,15540905118319180829589514676246981930209
126170487905286855757,176843599181255907883,22312443191626045032775589398781500232431
233680851506166721747,98699028447355500361,23064073010409405692701116200216245050667
322094191132290245381,131968306621809445003,42506224976449775809914496218670294281143
406382194721301257099,247180887228297101363,100449911444993839624353183440189726325937
388073442725300469857,375949191452037717769,145895897016585380250962595675941657789033
413943753798105405893,367676590629980412343,152197428109063400803843860846649522137299
757783686187754901079,423533102645337894103,320946475745120915899706373185838942437137
503336826577981571983,639556355475778365103,321912266382957789880021912420733649709249
1547210866769685230819,552058714897718362189,854151242784657367988235217251895107102791
2049290775280104702979,662136873540776291759,1356910986919922093335010050473239740450061
1083800881587529292599,1266618471152830578073,1372762215670486320508506119864725930581727
1180868710320479196319,1530812216333338717249,1807688247644384089836696935899965902606431
1991311012457849341411,1335163662648151803667,2658726104864821571709113964529287724754137
2281153209190625678551,2040755079657161282137,4655274999132004400393418353486810780343487
1566437556841743460837,5562970767284397628517,8714046337487010844335395580512735063888729
4883386027709553175187,2148267775508307863749,10490820838695953665509919592843623923596063
2521065956386544667637,5336037096336480311117,13452501465589609519123444365031115121220529
4318566969102642193363,7379546384289965881441,31869065262155480000635590905792539855076083
7644077130133301392651,7592905080091880048167,58040752074003303396339763426167502059820717
13919753156549051599727,5474738776691360216177,76207012368131054690492468351443586394183679
8272541491541586618481,11731696640899699381439,97050947228021820615170937535031995385774159
16832835872271981300377,6219786019539630186239,104696637227562445414198953314346965910912103
27713034549172363471109,14442595328645288524549,400248143322462266109567602192111070798754841
36072711205772043336337,16055739583182588435001,579174057179228314155322306198210723505931337
40612602501887162573971,19887073004039117007641,807665790839051693361365043034209832834712411
37224803763487301680717,30798930080503665188519,1146484128372115099237388979757240953352088123
50705312157283407588563,62007696760319888543957,3144119620386191011607975907981980782595963791
