p, q, m=p*q
11,13,143
13,11,143
17,13,221
29,13,377
17,29,493
17,41,697
29,29,841
41,29,1189
37,67,2479
67,47,3149
53,61,3233
83,71,5893
139,79,10981
191,97,18527
263,79,20777
167,131,21877
227,101,22927
211,191,40301
127,347,44069
191,487,93017
439,311,136529
463,389,180107
503,389,195667
479,929,444991
929,787,731123
977,757,739589
761,1481,1127041
929,1409,1308961
1249,1361,1699889
1049,1777,1864073
1693,4049,6854957
2411,2887,6960557
4751,4133,19635883
5297,3911,20716567
2879,8803,25343837
6131,4201,25756331
10499,4451,46731049
8231,9613,79124603
9839,14423,141907897
20323,8219,167034737
12757,14197,181111129
15733,13309,209390497
17569,13537,237831553
16603,16139,267955817
20921,27997,585725237
34297,35491,1217234827
76123,19417,1478080291
35591,44927,1598996857
38677,58727,2271384179
43969,64451,2833846019
61151,100769,6162125119
53147,129581,6886841407
81031,95071,7703698201
62011,145007,8992029077
105467,173429,18291036343
129629,235483,30525425807
269663,372223,100374770849
336029,355513,119462677877
548557,231269,126864228833
472907,515477,243772681639
417371,784321,327352840091
887533,443939,394010512487
719333,658633,473776451789
712889,807607,575734146623
935021,1028557,961722394697
1546873,1266019,1958370608587
952423,2388539,2274899479997
1818293,1760261,3200670254473
3020579,1117757,3376273321303
2317891,2985629,6920362588439
2620591,2678831,7020120409121
2719307,5835139,15867534328673
5013629,4365811,21888556638119
6685687,3921451,26217593971837
4391767,7434659,32651290052453
8436671,5249437,44287772904227
7028057,7994153,56183362950721
6448903,11533363,74377539250789
14311601,9356849,133911489505249
18468547,9356351,172798208191997
20469871,9266381,189681623706851
17672873,38952877,688409248205621
28830943,26284283,757800664968869
35826811,27175517,973612111386287
27722033,50862523,1410012541069259
33511249,42819757,1434943538946493
31133437,47731169,1486035342997853
55205099,41517899,2291999724567001
46530797,54482741,2535125361474577
70973429,68607073,4869279224463317
142319647,57219247,8143423034645809
71672173,159859907,11457506910267911
129837919,169863647,22054742440230593
230283881,282928319,65153831344126039
243420137,319941221,77880135847767277
369811073,327169501,120990904217684573
513457669,286684289,147200246768862341
684524501,261237671,178823586383677171
428733313,448080163,192106892772570019
454868537,654008939,297488089267852243
537330601,829804949,445879591958944349
830825041,600997121,499323457695706961
639118369,1099085503,702445734068904607
1090873631,678671921,740345302719015151
1735206073,969825377,1682846883919914521
1546914893,2263414787,3501310043046722791
2927675749,1227785129,3594556747156136621
1772063339,2307173731,4088457985408947809
2119769059,2871386867,6086677037085548153
2329965809,3624808931,8445680873387840179
5379991891,1754715539,9440355370831694249
2264367151,5792611337,13116598830012990887
5597007803,6517630849,36479230718926514747
8477511869,6761573579,57321320269089309151
10050617249,10217455813,102691737635033118437
15146326693,9407660263,142491495760152300259
13636186439,11171673157,152339018004423717923
14411468399,20423640817,294334654226722041983
25525812973,23800782259,607534316554330446007
27545415437,28310568883,779826381140040046871
22794496601,37840431269,862553581941594616669
28045932721,32299929419,905881647378322619099
31108070297,33649306543,1046764993384946053271
39630185249,56369111059,2233918313589624568691
56367791707,59030314723,3327408484704719402161
72632155027,64722885761,4700962672387762870547
68232101981,70176956651,4788321262927248225631
58598139541,121284311537,7107035011579242184517
119545184149,120680995609,14426831843362565401741
149663479981,129647508931,19403497357481237210311
195508752823,156279123653,30553936557669429822419
292408606261,115390112507,33741061974471854606327
320426498269,295335162853,94633212048691637601457
264837413837,369962841749,97980002224592453880913
253242067913,414046232741,104853924190918126139533
297667854853,415858710187,123787770183299708487511
331395742841,400818205373,132829446913781832484693
508678848779,334045784257,169922024975328961872203
1039585445837,395325204641,410974329117317246529517
847122997619,591549606467,501115275870664828002073
1182443084477,660632340323,781160142196787302466071
672993781829,1340832489197,902371927703880817401313
598712930357,1689579394561,1011573030388422217588277
1517118364079,713895964189,1083064677313016047966931
2535647200147,1540947991729,3907300460799781363584163
2081457385921,1933028683463,4023516830391208141724423
2545970714069,3750184533577,9547859994841554396794813
2615820227131,3863863553761,10107172438802291849289691
4894885078513,6250652163667,30596224006908596620987171
6484745534177,5232371258533,33930596151927960854382341
5033957107909,8123594008129,40893823798987942276192261
4605768813497,9257348445209,42637206764618553644185873
12712386176263,7449511810493,94701070959619166550927659
8623912722241,12408824174113,107012616663184770391547233
12709384166239,11255155970087,143046101074774069719292793
10570938526781,18453677164753,195072686901666258839750093
16824375635369,19494987011483,327990984487829700623942227
20360647350671,26290431999679,535290214642260312072434609
36247769228497,22520292251179,816310356479045588168647963
42078864867233,21071596314931,886668853872866405370555923
50908295960363,21782128395799,1108891039019962425279715037
41308805564381,32019082243711,1322670042755381831142857891
59998551912197,32940280683511,1976369140591974811217683667
27555531304663,81040444754939,2233112512388534037982980557
82939478508493,46714413892357,3874469127061990233012288001
43095876887677,111944745607481,4824356974922321794967911637
83979880515961,90808407796321,7626079236579698916477579481
90470990051807,91888825459009,8313273013974233029464879263
135786886999681,96256604070629,13070384619911534185224469349
183757203071479,109344421148381,20092825001696370417608125499
116247372176059,228636908173301,26578439757605147231055200759
224149930654469,291056805299683,65240362724435229779868233327
203717764004789,488649121835003,99546506483130528737759829367
305339903130149,488247058920373,149081309674326843015246625577
625869348551917,437099390084867,273567110524855958034185540039
592421446232657,560528195482579,332068924221970927365624382403
647846943411049,528059633040341,342101819203945096629162127709
1091640313799173,377903604446447,412534809343757952094191388331
999056981584019,954518504397911,953618375869869128786654584309
1006940189596967,1738887152554547,1750955359081005635788413258949
1848709069012457,1473032812478599,2723209119382111909459376907743
1577296909602839,1858264036961263,2931034122725095916413757825657
1396838735082019,3582251594524721,5003827786041456901399258091699
2822695052562227,2712864484196359,7657589157812840406071934331493
5040738539147749,2115840831155767,10665400420309279995966846418483
3007474309467437,4113108275824277,12370067471599417869126065568049
2244100319287193,6045512089248781,13566735609737774665908764161733
2605087615579259,5226708840328471,13616034470178330470126494782989
3071645053564489,6195830878306483,19031393270072231901442947282187
9315756783877009,6115313936440081,56968777288929300808902801997729
10971777299361233,5820318972413741,63859243576570582022827491902653
9845612020589297,12181398627327053,119933324752801195154865010351741
10987510321059577,13183077004839557,144849194653997807665285123287389
9618210518513339,30653764217808859,294834357431756983217184743870201
16366626896358727,18781926894911177,307396789883696619308447393791679
17761643027750959,26189249397898319,465164098970211678659967936737921
29632421343885029,23688130478368679,701936663183945525851456050606691
18779116854667633,39719761867452769,745902049548467032151721820525777
23020326883048043,36106752340988617,831189241574818119424808927126531
29174868018249007,38691831569774377,1128829079432487743916869594293639
39478775334803417,40327469538319967,1592079109724462455593362390927239
30610050923400511,109992933744905441,3366889303145774020716877866080351
65936152773720479,52262196118394707,3445968147552614811063757411104653
44903212374680537,89001651618351793,3996460064316180273910084856152841
70030657964494697,135942046735333441,9520110977915489162856003371262377
188759448237414079,69052857697726733,13034379318239569588547236708873907
109735841937359243,132562240083746287,14546829024692250249857043186380741
183238037385723611,93189441599398967,17075850383745375013701563980909837
141150632691326683,210492977803335823,29711216994022235264262916849665109
196047205347786691,190354875552587959,37318541376410592162755957747053669
188285354854363391,277829641373263663,52311252615025469447267141857761233
340274306670373223,215181857718341341,73220857443151498769656256980312043
177201676951920541,446242568378956319,79074931444083129966116236197848579
280353952805613283,288253607555493883,80813038288660704530250647770047889
482632237221013133,372484021993523929,179772796863815514059528802258759557
414730331955944047,1111294912910893481,460887708132486783339424275613057607
677754424352989307,775170989478366941,525375567749047716940570021995299887
1104780323360713627,597311368334712847,659897846655854381341256802044866069
625432526183788637,1391469179664132743,870270084144222597011777892623041291
899898284613093943,1062303474239730691,955965074206863679137269660603304613
1280506182433604129,1283443053067253041,1643456764254077787905126495265406289
1854742250958759977,1107443107696153769,2054021522377128686324613160554903313
2370158169258980761,3779600002050865121,8958249821392118404862058058744937081
3611069128762648781,2794481047816582601,10091064242682760801577961360238459381
5846643933147850897,1822610671453416989,10656155624743651353512137732538689133
3492586708198629791,4434337004462932601,15487306481460566513372505877783716391
5044041030051785171,5297887387841830889,26722761356868070158755508203539947019
9098418094296196867,7830533986582198967,71245472111520811933423576269996036389
9224387726206633543,8657741627107395343,79862365601757706312586545959225790249
10734542409329829197,10464536320853611609,112332008930175434509309707152546347973
9628970798316790057,14091793725546780533,135689470279193716472720082295215560381
10148145380500426363,16062370971046884973,163003275769713593388339145689517743199
21177815102678227979,7961598424516772531,168609259356190491168380157847302844849
19559632479117159971,15186841489450305133,297049038052256214044372809262323431143
14098636256332440443,22237293246375377173,313515508806044408814878522819684207639
24800266525138691911,17840806125569956691,442456746937461918964842872032662026501
23840435912079300649,28356951284540115119,676042079761033415528147168323471412231
29045795071272760387,32444122921860206257,942365345655534768574656119865559141459
40207712436315228317,51457401218930886689,2068984390930869801333249496354291172413
55544572457828909099,49583664462391368191,2754103443455973652611003663679579069909
53627580345380523821,61645249895823164209,3305885591699317104567134354490119122589
74119212412716976277,82554659733174667919,6118886360422746187170416397423275957563
61277996819712090601,120964408766257522987,7412456655677081826670179366417584145187
95902140675666680827,97145830997710917173,9316493150397013244657475461142824142071
112895017167240096157,92344809217708969553,10425268821938765591907885416285105307821
90816703917881277361,169123717887032555443,15359258612837917345188810316812893225923
129606401218603135139,163486290019411568761,21188869697996769115364413260120873792779
110682949244698009561,331670549200892245433,36710274563163470375218273499694992584913
263068953155585897129,209757830783968647277,55180772960525161506343426358600607967733
377100075359929162511,272926280576110500847,102920520972956440672692922688653466146817
414046129309739015281,353588784530162197871,146402067602048983705397716770774214666751
509439907121231922449,581919913134186046549,296453226499075087855232690268966272078501
400214429975787914887,1070795378975859416611,428547762217531371324733297762691941987957
622666463692451949691,808670336287586855473,503531898589177609122281246952782684008843
795086388417797676653,686577580050382712009,545888488490890166295969053252837402025877
923337178909468173187,1144859431612182345541,1057091277832689653177486459351506065209167
1720479804048128240603,1475690188438853449507,2538895166241024021237198804399329407732721
1494731132451355086391,1734227678957691942491,2592204102496915941164463789348989908739981
1484406252864781283831,1794290392810174504367,2663455878542627632953388102249638375989977
1950677346074084492281,2084875577334367093943,4066919558089277906018337252805240585353983
1509358012460180730643,3196007451232390622369,4823919454400049103834910277817347919553267
4218523134619267801601,2406678975039376397279,10152630933805396690887018726338933928243679
4518019796008441217653,3234768756242607604021,14614749276213705120755575152973814098982713
3922492506592593750319,4480662238242601826143,17575364054079004712660740464268318388789617
4019312045343386563111,4639582661142849095827,18647930475297777180754050614645547422237797
5546339484316504709369,3720567028057651440173,20635527811762264996844244728380659656080837
4092933174623446480903,5709081787071000419437,23366890242941408859418437278339634610511611
6329865945329527729409,15704631517696842954713,99408212227818022618282654208859233505254617
13334670703469175510451,11967505424527070860327,159582743978049569897985051826042767949777477
11659904821465405366297,14767268728283835162583,172184947844791994780264012180668909663665151
9453682902903514551823,19196777436933318857191,181480246646380467556717422683072880905709193
11462473596614572980263,19735281174050765223827,226215139379321547309176673975555077648326501
21908081509818452296919,12717120477924948269057,278607712000561158328462543512716954864135383
16439390553027888312767,25200078310505820665011,414273929313292376557570290309762838701495437
19945428280632721379473,24324915311083921652869,485170853769689142359630613570393927928158037
33481909675490447526317,37747483108254013948067,1263857819907662301680505358313940475053779239
48452658947318122172437,30405249749247653788591,1473215196308326422962252375803228822445266267
37747299004871891946211,42676843754256363106261,1610935581776114432200669531707792600689327071
59375909092832047317881,42531655301581433482757,2525355698754367388025944627433679170511277917
45151197963755089212547,64543821986231364298003,2914230883837700533457061164911821574714643641
62315980164930084545527,46845767272810920061213,2919239904183416195220934928587868020125344251
110729285893378341371431,110385202959682828967039,12222874696921313010367738986392998348355262809
205342741130296277860679,73859764226387729135317,15166566445483853191777206963316398639264500243
92452840390859919837109,164167020927009742054423,15177707383207792000026864324110865533172983107
115050482820238946294159,189463751273859375239573,21797896060991182827340778033879054971155554107
148780674837390464473487,418353491819076372711223,62242914833420893617932472881328980463390844601
221979198293765993926037,312470802967354894855771,69362018332902755748030254489854584363156609527
207029904709761797961593,357281973127996244143279,73968052851204737763935783253669720906831083447
460034835115209785002951,428645116978475921772229,197191685712132980993615267912473804505914847779
457881702356980161770647,480682123764504056788177,220095549121859747009785959147394326208135240519
476208017186637579848819,805121970173821197625771,383405537009874553830288539110834182595918314449
509691975264399199014047,949672575320445414771209,484040490769506749574764675002031724602882172823
635147016685710551268797,822024117427386782457697,522106165827708922273227105563465829025328580509
674242749359061475828553,1112977564372792456776577,750417052977663413691266164583014791510678203081
682882550336007224046187,1317086910323103945111557,899415668335613262518075471417825839800635483159
1000729546347397605227831,912640378345566548124407,913306191800076124688796419854607006070966771217
1243537925257854745042939,921898636159336641144499,1146415917307627393887598846134092053831858642561
1406460280841001552023419,1825851178029335951210267,2567987160625013364639717908930259843975777242873
1322887485110535830747369,2388998650513745315679503,3160376416710592449078669087033008200926564477607
3237491852101279132610617,2972532214560173746944011,9623548824747133753783316374816138699516163164787
3691685218730982833459251,5101244819145788298586889,18832190095968512440919101164863618439790864360139
3782780591483872701415601,7697650992469257443161781,29118524774329277400455252548400831815075960345381
5403170914824484112442941,5499342816506000549025649,29713889156794182054049830928594095070174657993709
3567731238463342013820979,8436569095873936598382001,30099411108803877426700991062137415480911069798979
5153378702584050143871067,8007519905707422295122899,41265782542590471451985159028429862579870375263233
8992993771819643961678461,6675681120675756355925813,60034358740891057940207280472167576522463076013793
