p, q, m=p*q
11,11,121
19,29,551
41,37,1517
89,29,2581
127,127,16129
191,179,34189
191,199,38009
757,283,214231
1237,907,1121959
997,1811,1805567
2539,3761,9549179
2999,3511,10529489
9049,8501,76925549
6689,17729,118589281
13763,39901,549157463
41333,31793,1314100069
45053,91733,4132846849
218357,145139,31692116623
340201,381629,129830567429
428551,479309,205408351259
967111,555823,537542537353
1659401,1169587,1940813837387
2101357,3252329,6834304310453
4056883,4775039,19371774543437
4908311,5777747,28358979155317
12510133,15311899,191553892972567
24062821,15715811,378166746962831
44124989,15499273,683905250632997
66753179,76825747,5128362841299713
174108589,60621349,10554697537666561
175560767,185230091,32519136847439797
282836941,126818753,35869028159954573
938386217,363056203,340686936891554051
1151083111,1089164743,1253719140763955473
1164549461,2558712769,2979747575992767509
2917065947,2213882303,6458040676747235941
7001784767,4939725673,34586895970370223191
7509449281,8170272311,61354245531413158391
15666533459,14577445733,228378041322801280447
29746603993,21350062427,635091852241797471011
72553621201,25914810461,1880213341683106183661
74505948047,88362321133,6583518507647628177251
163484388017,81144908849,13265925763874012862433
231099997039,148205951549,34250394964136077463411
487543308589,255701720809,124665662975120609728501
534357207353,612202976849,327135073042224951570697
1787144215643,1024993018811,1831810344642535339460473
1580716629491,4014053308129,6345080815822871351432339
3902471629741,7325656159963,28588165333493004404259583
7971453080113,12319463932591,98204028710793538754662783
11070837999421,11284786326761,124932041281652204434805381
16899021998039,21777968664161,368026371528260753991580279
52689543206213,39375802171031,2074693029769833521927815603
36184236480517,61116797312147,2211464646874552808732939999
74282568293183,112307655394849,8342501081715133023860014367
106804256697577,199208616308887,21276328192623491161976466799
487526557232189,256122596051129,124866567482177566787368591381
1045462618799219,653008101831433,682695560237797021009210050827
876811939678399,1084359224688673,950779115107440258136518074527
3301668152876077,2101177899035623,6937392152772981602832127490971
5245284501538073,5918095442433011,31042094302816977698058768527803
8440914467376119,6411514094081851,54119042074521387457590388716269
12829974092696993,5094671447305009,65364502679726359027898288137937
13800612566883539,13490729566267927,186180331988664468789221479953653
26889966759760109,49728946365199501,1337209714758107875986092686505609
83409965537939683,67756275505963631,5651548604931573119921655269668973
88606800581775937,142536300140337113,12629685522199012074826255411449881
147551992569477919,140106238389458557,20672954645778890963742314577102883
285069549572595497,259748808922718327,74046475961617487672186458039573519
513341658395122387,429724623814129117,220595551041965143860971727035242279
600223783422166571,918182085506363641,551114725233084837766524240000045011
1043515743955795457,1877633262664095493,1959339870965071110167276488223575301
2101975006026378299,1922507580974068819,4041062884103726271462638612554158881
6563107848021213259,5885120486083273543,38624680448763549956711555841235506637
12727262789296777291,14024573561448057493,178494433224373242035988304516984791463
22975791862288152619,11629861762818312653,267205283249697137162933083498122788207
16118638075711618571,35556761130573836177,573126563808250333946531936985264843067
64531672900697328241,54288496884551406749,3503327523224397345600358614642355698509
67212615467749719367,84907771908420436879,5706873423504064564320933959399787335593
252946611022308193621,81279467283574830793,20559365795078827507561514761372556971453
294291550849361467879,337618482341075689777,99358266763562923156088772554835154172983
391062044353692176923,479302400171680587079,187436976474768870619374325255390175777917
511321944681433674073,504780769792313193103,258105484847996672715246544561687613518519
1959297509078946123631,1114163234041526728133,2182977249164906189407664277564178743810923
1475934057061278296623,1682316446063052219011,2482988137498751825603360652064294417699853
4588030622456209261423,2051155274014188010919,9410763208589651489183546258502418449477737
9420720697504553978011,7854555398000709089807,73995572607641399714589867762939888902233877
19853212243380484118387,16127943949540113788351,320191494279563987817538904990145392945509837
23040456539890687944533,20919061756433705990089,481984733254400162616746395518763021079733437
53088942473329590910477,46558941333727810336291,2471764958085403021448636260904876722245220807
93944567084856061832059,113263715196441272784817,10640510690552108132736458468220800217899048203
72437820854493248355449,195040384891224942790597,14128300460141964031575401011492429079030913053
102250667154925597879231,230946814259111569363477,23614465835298842072228859710255508463788246187
560711064989884381059737,299800054250323741762981,168101207702724138731639604327187885261456195997
746419771918635376290077,948742148399810555406829,708159898018182711707664158092452037863450735833
1131287001278934006943811,1555494359449725793025929,1759710549408176577124458591585783388283169075419
2053262269810801631106607,1724152002985686426926687,3540136255149230543770510143461818209941870321009
1678337730547924220432731,5389424204228234817620473,9045273987884468081395155846087718205419784901763
3650881447258434044148953,5300049692760571681952839,19349853092847334643045734999482752433792837227567
7484779001514493744842323,10504981903871106953564573,78627467965384209415888679870109866730978683823079
