p, q, m=p*q
5,17,85
19,31,589
29,29,841
97,41,3977
127,197,25019
739,307,226873
1543,1613,2488859
3163,1381,4368103
5231,2549,13333819
9811,15991,156887701
9967,35251,351346717
61121,84991,5194734911
91909,121259,11144793431
250403,239387,59943222961
383681,741071,284334862351
1603319,1433203,2297881600757
2970503,3885767,11542682530801
4906087,3588019,17603133371653
13386271,14171141,189698733805211
27028447,36709027,992187990691069
31776889,48628523,1545263177604947
70938403,173942801,12339224516286803
163391257,317819477,51928923846112589
609547811,677908219,413217470950358609
1792790261,1107324871,1985201244491881331
1544791733,4522806913,6986794729157650229
6798107453,3763584091,25585249059019330223
12564218831,14878360579,186934978161079863149
17260868741,38587470211,666053258359318574351
27734616043,88554994357,2456038767181426669351
221879616493,179667887359,39864641943322442611987
198073067713,445926874181,88326103944699644418053
808842742639,921958246399,745719236616010105506961
1928868874567,1613018663303,3111301493740824312914801
4700776027853,2368282691473,11132766503255460853597469
11440405672057,7938503994719,90819706128830400373866983
18099215967949,17441321380529,315674242432600773696665021
22698457107643,55693635767009,1264159602626145839981149787
114057306071507,102005658580829,11634490621779257614813339303
193395421992859,171860621602093,33237057438691835119385453887
161819086466777,294977771746439,47733033552014222097241557103
1121441973938203,797135493268979,893941201067766940647002904737
2198380224030197,1689838592395127,3714907743324472046743003650019
4139740484827999,3055028081003707,12647023429217437418017176392293
11688712232741293,13198947942097237,154278704270107489572144071107441
20787558471205067,13088663382582163,272081355375347409258028749419921
25276880831240729,48395348088602741,1223283446422025277306979020238189
110166810204017459,73739666643861289,8123663859661783707805728130244651
204895960834649857,114988431250725661,23560665105986512707302064099880477
433510307319547657,589369971281517169,255497957375163484788126981759223033
473450609610328517,1388316776066405309,657299423960885537049713426762896753
1845265091364856489,2249962798643447717,4151777809206329755157409543879685613
3742320291936477941,4438070101649979271,16608679798441304756399521151398761011
9378677857993505179,14168347028713898057,132880362562567105046237743277907537203
15149028787714070317,18781509855399657697,284521633476184940537982981272388279949
46412371235824303877,38885627140273442293,1804774162572215996325369463177255669961
115639056950581359661,102566237628200306111,11860662994294315997514937995450787188371
270253048291238399339,302465762560711084963,81742294335766100301669247418258152039457
554951115031191883189,387105944742049302853,214824875669803211413406521686069660438217
678304080814074731629,709493372451553502203,481252249844428969653636447350042285278687
915752571617341502117,1966715125047276254953,1801024433400764596553370248035151281235501
6227326674702501688891,3709671575459649851591,23101336756245531878504116408700175003375581
10327299534968673995567,10443016320295845588307,107848157588261559231011203530474211425035069
18490289629503727920119,26259736913796308109721,485550141130664105518121542664039651775376799
74903996911169428191773,73127352856643491787191,5477531012496020969819655766270613547252979643
111592245235198558982051,122951337310578320093051,13720415785157674347876272778633770846158827601
264799868680114511302763,337918081983305681796691,89480663733815513931856725830977679020912557233
491474104148886012075847,476606877319565227725859,234239938061831339258155027809368039611631227573
529693455121275670647041,1478829427476346486851293,783326268974963931987147061316074456140057474013
3739154024915833602863689,2307244426139666915473051,8627142282464758308489382247653280609817705945139
4585600386920213023835707,4017567494921268580222237,18422959059189040174042308938662873322964236016559
15095765504099774346466699,13443803237878264265888603,202944501162267554538483252846209665527804583131497
31736582774889068090194321,15043106037001957603446451,477416779934746079836724951019008445011307907804771
74512575621138674880777673,52971728419647972844462799,3947059919651440246895570736840565214301661038286727
56736598388414967796933001,194052546315215550559710889,11009881386535679503392289460628779149893291463147889
139638182468117747672944879,284523207272275907317534259,39730303533500149649201229235875719422807779501109661
247031599733547699962889079,428544425997570419972221649,105864015111074768983273758355357823466631360189471271
967996667420020104940526119,2010627482023534169820123587,1946280702021887457942322236621823358709400813381468853
2882654567017357184643768559,2627632231096639696608049457,7574556051412736137591750088173688936533810274733622463
3493506672770648735967851803,2818004453021961426657456097,9844717360529624376227613724808277168857958441874792891
