p, q, m=p*q
7,11,77
5,17,85
17,7,119
11,17,187
13,23,299
29,11,319
29,17,493
37,17,629
23,29,667
29,31,899
41,47,1927
53,37,1961
47,61,2867
47,67,3149
67,67,4489
127,67,8509
73,139,10147
107,97,10379
89,127,11303
73,173,12629
131,127,16637
103,317,32651
149,307,45743
239,211,50429
293,211,61823
257,269,69133
449,223,100127
491,281,137971
383,491,188053
431,457,196967
499,577,287923
547,719,393293
569,853,485357
997,547,545359
631,887,559697
967,631,610177
857,937,803009
997,821,818537
919,2267,2083373
2677,1399,3745123
2129,2617,5571593
1747,3719,6497093
3821,1831,6996251
2129,3767,8019943
3061,3163,9681943
3821,4903,18734363
3613,6607,23871091
6781,6421,43540801
11369,4283,48693427
5323,9199,48966277
4621,14929,68986909
9749,8179,79737071
7993,13627,108920611
11057,12763,141120491
19853,9521,189020413
25523,12739,325137497
19583,23497,460141751
26981,17167,463182827
19319,24943,481873817
47407,18089,857545223
32321,30757,994096997
51817,20477,1061056709
23957,61543,1474385651
54829,29527,1618935883
60493,52919,3201229067
42017,107137,4501575329
104761,54949,5756512189
102761,61441,6313738601
99431,90617,9010138927
82067,112901,9265446367
85193,117281,9991520233
154981,144967,22467130627
197221,144203,28439859863
117223,308801,36198579623
176983,206933,36623623139
202183,319069,64510327627
264659,292561,77428901699
197059,393097,77463301723
262217,310169,81331584673
292021,374771,109441002191
436547,588493,256904853671
372511,875893,326279777323
863377,616703,532447186031
814601,739031,602015391631
1541117,463157,713779126369
974651,955379,931161097729
807787,1312931,1060568593697
962363,1282343,1234079456509
883667,1886173,1666748836391
1887511,970481,1831793562791
1121509,2187217,2452983550453
2108429,1460059,3078430737311
1997293,1757653,3510548033329
2608313,3650167,9520778038271
3283589,3826573,12564893010497
3626339,3702529,13426625311331
3311587,4217459,13966482397433
3458731,4276777,14792221189987
3528067,5933041,20932166161747
7492249,3568153,26733490746097
9239323,3270461,30216845537903
9807313,6960851,68267244503363
12902423,5993539,77331175444997
14275021,9082727,129656118662267
11570327,12011143,138972852153761
20812601,8170777,170055121560977
13309337,20614903,274370691249311
18968861,15945373,302465564030153
15406483,23933879,368736899937557
17777633,44118793,784327710356969
30032647,29209651,877243137476197
28997737,34386101,997119113253437
27042973,39452771,1066920220928183
31663277,35091971,1111126798248967
38516123,47688827,1836788726457721
33236477,64536167,2144954830163659
53947129,53591299,2891096720430571
33568933,95439937,3203816850677221
70648211,59200411,4182403127614721
93544301,99735631,9329699886688931
87676403,114145211,10007841520156033
106951387,106634201,11404675698586787
171481811,82531453,14152643024901383
137957557,180286283,24871855163290631
219439777,152393027,33441091861234979
144458269,304081537,43927092469879453
257469187,195113741,50235776267798567
351436663,183230249,64393827269219087
311695199,274190597,85463892695843803
315156161,329594357,103873692239383477
244278781,539353039,131752502895565459
336286417,555652841,186858502995760697
791047793,369283037,292120531411187341
593205761,625379873,370978943477048353
472351403,905988997,427945173835512791
1204761841,357856151,431131435291933991
509961373,1047422021,534144771939594833
867963893,749184767,650265326941617931
978236227,845760841,827353894044186907
877631597,1386610213,1216932935651700161
1490833507,839060533,1250899556997679231
1207185557,1432574441,1729383174502548637
982812923,1965170839,1931395296471952397
3645276611,1286443573,4689442668028171103
2437279483,2230370419,5436036061718813377
2032195001,4077006457,8285272140960121457
2638559129,3164834993,8350604262558801097
4194932023,3519706601,14764929932099383823
4709527709,5076504617,23907939158627932453
3903639577,6266987093,24464058844782979661
5771182841,4383336707,25297037589763844587
8823772393,3716984251,32797823019189582643
4101453493,11156072273,45756111592256299589
10580292263,6412524973,67846388358126183899
8800187959,10634711207,93587457511283756513
7626826267,12394106801,94527699305870141867
9414109741,12475785961,117448418142081146101
8656924351,21022098373,181986715314341180923
14147469047,14664978511,207472329559292649017
28792867567,8809324631,253645717455094142777
33654412223,13779664163,463746498036102264349
14900501453,42308205721,630413480819583412613
37369523441,27889809419,1042228886848343090779
26981932829,44051432773,1188592800102295204817
35666756683,33421823021,1192048029592294999343
27881068987,44139186253,1230647696949935035711
37688853311,44417191477,1674033014063252430347
54637969501,56997507947,3114228100841191124447
61767325339,51733350239,3195430675088746406021
104681062091,56524607851,5917055984119957076441
88849176877,100870513729,8962262115981777844333
87019249663,104152154759,9063242357912834596217
79954753267,161407555109,12905301244169800291103
176791628863,156457608731,27660395495563420402853
151027382981,199278235493,30096470391579218344633
286805242249,121639708129,34886905957035499542121
257990627039,144803180887,37357863434278870203593
229936593959,177785046947,40879288151834091593173
250729835143,210319263643,52733314300606543605949
204240156641,290704378457,59373507792282225882937
252617107511,400438525973,101157622167267706883203
337388556641,355383900097,119902461107176169894177
469227298591,306986687039,144046533862710722662049
574568062969,615867313267,353857689229742505109723
787557536729,714674782793,562847511498788194704097
1122532229417,532383504127,597617641792515930303959
1383816661439,588520256033,814404135892811558211487
1014572656949,841767708091,854034500131756114674359
1063518928343,886619155351,942936253947271354013393
1005619920631,1222736121427,1229607801382076518460437
1829375506151,761607356599,1393265843466620774940449
1327599506767,1266326138947,1681173957472196708754349
1400578502761,1253373535703,1755448030035168517575983
2196649289969,1473065442727,3235808158844135185105463
1543334207243,2655439650499,4098230847884503154364257
3129639163159,1764667172551,5522771493156670295248609
2351235353767,3388916260393,7968139722391874045450431
4172368460417,2189279139907,9134479234396823534561219
2382605759321,3906456400573,9307545518541613204490933
3084370177157,3561463475359,10984871730431223734174363
4244294556839,4879591471577,20710423522412267079465103
3453554803397,8851784886643,30570124213902901796326271
7137520636399,7197156019177,51369849610259114488223623
5917843229693,8865333545599,52463654101793281046271107
10936450184119,4998599134483,54666930424653679391875477
12802289641151,6832013093951,87465410460896881038777601
6805191561617,14730135558961,100241394207315908767999937
14532192072901,9108624214757,132368276608725771224000057
11115232707067,12398689898191,137814323481153815556215797
10795387553809,16503738438991,178164252535602615676166719
12149190802751,25126717747499,305269288161235174332569749
26684851885511,18787911525059,501352636284284503675520149
21235864385371,24899064856577,528753164616826200371935067
42102860157271,14565025122677,613229215927208622288534467
20818061562533,32461641263477,675788446243925702964507241
22321486455739,50588799787717,1129217209273617013916357863
38943831280561,37049264620607,1442840310453776856639120527
58316050930693,40767402652573,2377393929399515973581123089
44139350863303,67582611951037,2983052621165276651116095211
58172373663661,84753733294591,4930325842603213926464557651
73124382404057,69777753015637,5102455094811281511573239309
98963648311093,65276520158041,6460002583892342379093448813
61499586126929,116547496715981,7167622812162448294528752349
103126921821127,80255997952783,8276554026553181002117846441
91067165867749,103521637096873,9427422096401851544219448877
158607535007951,80723605601497,12803372101407464868032502647
154713389648123,128385244843949,19862916410611555977155757727
172886572900819,142926889625753,24710140122770056874497191707
149155847738819,183068754448607,27305775264271669148094375133
145446105728591,202760307911407,29490697182044168721214937537
141352512293807,239176577042731,33808210046823310761465666917
429722428511557,136357428333463,58595845249046310974145331891
271563814524241,242517859517797,65859075020906959389227417077
553687621845863,341948712494369,189332769414261911302773445447
477502161928229,429694355339659,205179983643043823265675333911
682597198288231,579513189922871,395574079812427246960117031201
703150885082759,750515728204573,527725798555576897147587256907
734025551639629,761531105873533,558983290079556776360465039257
469480224452293,1194784800413839,560927836270477228153512482827
678766540049023,1066510943788613,723911943239814903406369175099
818013452082131,1157720047058261,947030572238815230911914034191
959761254221789,1192472103919007,1144488522081801668210870643523
1335750371828219,1225015570648027,1636315003988459946574555273913
1779087517896737,1571553095650739,2795930496184206555059619738643
2725473191686543,1848305768371627,5037507821736466500686918915461
3012979934336341,1740793019126353,5244974436460479864446678694373
2926415994107897,1870685177243357,5474403022625526073620884490229
1774053820596217,3526195432511861,6255660479216596864544944229837
1582748301617099,4568976910411253,7231540445081150979469026815047
2720991172834889,3138281373238709,8539235914454680835098840518301
3408525385694153,3671342424633029,12513863853937602014027455979437
3265096684068211,3921241542249439,12803232757029160986598652483629
5953637459711393,3618904149403913,21545643306996132037533964880809
6116982887590909,4460756336450509,27286370175780478941455116822681
7892071144745677,4670072796904057,36856546764308246659208234511589
10030981718267093,11924927522652593,119618729971388255915102623022149
13523080875645353,11469671057416163,155105289326487527407099318040539
14744468558994893,17216620165538029,253849914722932918630144808285897
20163803744806993,12979588460955821,261717874415074618329265944856253
25624347719608081,10225377722331691,262018634321361339548036005994971
18101765945796619,17334125509312979,313778282844646157337803551018001
29049781752933727,12066625060961039,350532824515398811943456296062353
14750436804707771,26018421203138363,383783077715161153892878294318873
22826840823083657,18955011598273813,432683032553500870325544891374141
28525223581953997,33500158390666153,955599508124624208458374230963541
43860828558884633,22199090145260243,973670487024484882228891598545819
24903493448979791,42226849126275691,1051596060587264682192455353560581
32321070858814783,40383841217462063,1305248993540716392448547446077329
46714861600567933,30039007258657721,1403268066706650981795844855460693
75689195573231113,22377789837233851,1693756911487056583817594250006163
86113358406111217,47368892072284397,4079094380321026564092194435781149
86373178258667981,51124721323474753,4415804668297208863305896262983693
71932347726412837,70503323287691513,5071469566597925829411170139152381
86763308922599273,81656098533759007,7084753302498738265377581815401911
98955207167313173,76473330547865051,7567434267138405113611687058616823
81797385294249613,134789742200445043,11025448476482379832463277330518359
117922587529749071,148567685405604781,17519485886334653399327837927908451
244776474573088279,97856369036076887,23952937027174017312830630082507473
249909693777934787,184045417552076137,45994733941671491611996352044877819
258083399200107251,225942486082155727,58312004831805673045482015683876477
287481625010568511,238097141178606953,68448553056396674340353285547456983
324487849613277109,294400766785381673,95529471738688394857313472879023357
307243499301296387,329686273874955733,101293964456946971039046419137836671
319017886391984959,417386285446068019,133153690592006332421327103138926221
227372654994533927,643614927238799539,146340434800399624019029078287459653
