p, q, m=p*q
11,7,77
11,11,121
11,17,187
13,17,221
11,23,253
23,13,299
29,11,319
17,23,391
17,23,391
23,23,529
29,19,551
29,23,667
31,29,899
41,37,1517
41,37,1517
41,41,1681
37,47,1739
53,47,2491
53,101,5353
59,107,6313
83,97,8051
127,97,12319
163,89,14507
101,211,21311
137,157,21509
173,127,21971
149,151,22499
149,173,25777
167,197,32899
137,251,34387
191,227,43357
179,313,56027
293,251,73543
223,457,101911
293,521,152653
503,367,184601
467,587,274129
509,541,275369
631,701,442331
1181,541,638921
919,809,743471
1061,863,915643
1091,857,934987
769,1499,1152731
2459,761,1871299
1013,1949,1974337
3137,929,2914273
1709,2203,3764927
2789,1361,3795829
2647,1811,4793717
2851,1907,5436857
2833,2861,8105213
2939,3793,11147627
2683,4201,11271283
2129,5573,11864917
3221,4079,13138459
3109,7079,22008611
3089,7187,22200643
5779,6991,40400989
6011,6959,41830549
7393,7669,56696917
12697,4547,57733259
6581,11579,76201399
12601,15439,194546839
22571,9377,211648267
15217,15013,228452821
21977,11987,263438299
18169,15727,285743863
20477,16127,330232579
20051,22381,448761431
29833,19681,587143273
22679,31643,717631597
37889,21211,803663579
50789,21227,1078098103
43177,27457,1185510889
45161,49103,2217540583
80897,52561,4252027217
84551,64157,5424538507
63629,95813,6096485377
60869,121621,7402948649
76603,105331,8068670593
51577,172987,8922150499
131743,99607,13122525001
113171,117497,13297252987
117973,167117,19715293841
91921,216577,19907974417
276707,99989,27667656223
198221,140587,27867295727
199721,211723,42285529283
210173,206009,43297529557
268091,164809,44183809619
149689,339211,50776155379
257351,273433,70368255983
294127,395921,116451055967
443147,335299,148586745953
409691,397541,162868969831
509723,366677,186903700471
424223,539677,228943395971
737921,528041,389652542761
724079,687083,497502371557
572093,1017539,582126939127
662689,894869,593019842741
1296499,513839,666191749661
684007,1135891,776957395237
1641751,1532039,2515226560289
1807453,1443397,2608872237841
1264027,2157121,2726659186267
1387349,2220389,3080454458761
1948847,1687859,3289378948573
2359207,2345017,5532380521519
2113451,2626319,5550596516869
3026113,3079009,9317429162017
2629351,3932347,10339520516797
4028069,3067111,12354534738659
2051041,6913693,14180267804413
5117701,3504857,17936810173757
2930071,6948103,20358435105313
6563261,4421237,29017732373857
4292017,7964881,34185404654977
8775149,4606477,40422522040073
9787021,4844417,47412410911757
11332093,5983441,67804909872013
8152801,8990669,73299135213869
13737439,7055429,96923525506331
11299061,10835423,122430105437803
15274261,11255773,171923614558753
11692843,15907781,186007185711383
13570367,16902773,229376832927691
24294451,9897253,240448328043103
10285469,25883659,266225572251071
28304527,13173571,372871696055917
26045297,14321851,373016862884747
16748647,43982189,736642157848283
48106561,19816987,953327093951707
72800873,21989369,1600845259919137
40897033,42956813,1756806198835829
24424531,83738059,2045262817925329
47710361,47706559,2276097151957799
41432767,76656607,3176095336841569
66214111,56554691,3744718587444701
56232721,101842127,5726859913637567
73145341,90543487,6622834231944067
127911457,96294383,12317154830446031
135736373,99331909,13482953050826057
155046181,104204921,16156575042456701
83087909,200791361,16683334330754149
176863241,95998649,16978632193761409
148507991,120952261,17962377288017651
140252429,147046063,20623567510637027
304912319,122016707,37204397088113533
191735629,244823717,46941429373112993
199759349,249841643,49908203958770407
289218577,243733459,70492244179267843
355895171,244296911,86944090915116781
245743363,412738721,101427801338858723
369114017,288021079,106312617450364343
412790971,350043929,144494973344565059
421989611,407079481,171783311833271891
870512857,303845183,264501138339017831
498050101,707915657,352577464468331357
577091323,732415031,422670359224876013
772680179,659215379,509362657045272841
1100810147,515209543,567147892765632821
552160607,1508033581,832676737461343667
1316332949,705731549,928977691097508001
1283404159,842750627,1081589659691657693
676708727,2044053233,1383228661223664391
1521388369,994428139,1512911404480915291
1021985077,2363062459,2415014569116924343
1155863629,3765301583,4352175152005824707
1977323609,2445873593,4836283600068557137
3275968351,1961322373,6425230020056216923
2961165569,3184641959,9430252118583509671
3296423519,3375588577,11127369575690542463
4307379551,2823155761,12160403394219243311
3784349189,4580617477,17334656034204176153
4930310449,3847394297,18968848303922109353
6110657669,3968020783,24247216628390334827
3987745889,6088764167,24280444276044759463
6890958673,3856028653,26571734089726857469
3313619459,10539570791,34924126862565622069
5316401053,7686968321,40867006476142042013
10367787517,5406042049,56048695271999302333
6737214481,9777773531,65874957424991702411
9443356327,12490393291,117951234511283202157
13803550847,12345294499,170408900338135890653
9021173899,26076220663,235238121229620075037
11650866103,24715195007,287953427736091147721
20165597939,15323688691,309011345085107207849
12661559311,24814772623,314193715355093542753
20219828789,18077607071,365526119890435767019
20286771887,22544276303,457350590716460693761
31805024527,16882273819,536941132884824958613
21080690473,28654094267,604048092026790818291
24280745101,30458205259,739547918127716686159
31361864549,54721538497,1716169478255803042853
32571561727,67326822383,2192939751130649735441
47638141151,55825227571,2659410070813994874221
53130567547,50735501153,2695605971040362881691
45406195343,66853211731,3035549991164725168733
49868731631,74700240689,3725206255690847533759
87082142743,45534608659,3965251290989681811637
113946970499,45041990129,5132398320445412204371
50122196057,117302942863,5879481100242354891191
87212281657,100832858131,8793863623601094603067
104014616683,115343284057,11997387478147240122931
97563381697,141316961363,13787360641718570373011
88587763633,156025308347,13821933136609977944651
99142095671,176627368493,17511207465249977093803
184829909239,123317484239,22792759419476182984121
200470778861,126586484767,25376891194516602110387
183054947737,242675450893,44422941980271024979141
214968889241,242400571657,52108581640488716842337
178155211849,318031293731,56658932509257850618619
332575532119,225440073917,74975852543892967640123
488632310443,199456949437,97461110037313938070591
543579415787,289840125143,157551125896862909832541
561704483107,358034572367,201109624405841520504269
780972687427,269717456849,210641967121339437337523
397909880051,819081600833,325920661539440091682483
659225481533,657499543219,433440452986272819874727
719535106189,619344368417,445640015896485232832813
791854982257,817808950031,647586091616413304599967
733953711977,1068440878381,784186148715701360069237
1345903667851,669834066437,901532126869108715016887
834180376171,1093229465221,911950566539274941648791
1588159955299,603630121981,958661187542474877327319
823475190511,1228591843841,1011714902667228236992751
1123271221081,1003120447387,1126776329827714505765347
923134311587,1459792708331,1347584736864859964731297
1479245914739,1993834860737,2949372072409410240702643
1785129103171,1791818122447,3198626677969358173979437
2237613138053,1500159878731,3356777453828480841450743
2722925679767,1323924434449,3604947840632184357093383
1686952895921,3133229575603,5285610706148806659815363
2383239139109,2549866202003,6076940932104765211435327
3088742551529,3764526179171,11627652195950351954002459
5072445713579,2924328555989,14833497848923069759074631
7459251135461,4068822166933,30350366368683866737911113
5410305315419,5649274437673,30564299518402914121379987
9772767084979,3143020216619,30716004520397729761066001
11045938200173,5411541954803,59775558000397327932780919
10181148033643,6061804506581,61716129032505424002904583
14066476114697,5410203797857,76102502498198486934804329
9941661320051,10158297519239,100990353524588395308961189
9041734178233,11362542581771,102737089613226682890790643
6216776341261,19898381088473,123703784780214251681384453
10935306515711,12268127156011,134155730824698148119588821
24687895849039,7282800153749,179797011685120528093897211
14150553952741,16612058045039,235069823632389550455501899
25182471669701,14335253196269,360997107493034801493545569
24188173853999,15460175914409,373953422831132855486371591
34523077194673,14145496512409,488346068054873605053197257
22192360579121,22235706395809,493462814067260342887303889
39979317853171,19549945664069,781593491716036753032412799
36933587007367,25721316475549,949980479993711302738369483
56627840556871,20246218208959,1146499616616548598801207289
40590966254347,28520933288129,1157692240640926261649746763
40402735242403,65454748132801,2644550859167730922370360803
51544906194823,55197065797277,2845127578750115970784896971
81129559042339,70449129955739,5715506848225540302297033521
76998702528313,84206465691619,6483788602749565787474308747
81202618348013,87099596576753,7072715299087973442819541789
120422349584051,66953036956501,8062642022089649428330365551
55476006075517,169581805275173,9407721259742638188003239441
90258728864027,123608041618939,11156704713897180225479007353
123875375767963,97586728508267,12088592663927762010519250121
169494717139663,122650896050821,20788678933060115107802813323
145343469666089,163992067404241,23835176074247524437252483449
189820950957433,134141078571943,25462787096981958886221102319
160113292358597,163535802705469,26184255789678596236721066993
225973126619417,127329464019649,28773037095294644567432924633
329841432204899,112402852217263,37075117759257635057080971437
204368842669067,228232821543079,46643677597854757555881237293
263796141707359,355763123161847,93848939251855204069067932073
361076117249509,306439996690799,110648164175066089681807567691
590510991473497,228523507638719,134945643070741221956939530343
291000050942957,529239604592411,154008751897422020448196099327
272308995028123,834140137910699,227143862667082367535967587977
478826195859107,479778277893391,229730407659525905163402461837
467927716992223,623061265604153,291547635560436391546097502119
884160546477167,407576979015397,360363484497766238272601940299
610201997788583,735343878750683,448708303875272313650800852189
804403233902731,757728928196921,609519600263253506125727691251
554336669548411,1233653679239411,683859471925718795147323625921
1560229689144277,441718616551543,689182499791454024200333969411
663086682316483,1482780128499403,983211756011477477658722559649
1105373350803353,1066134046505431,1178476163391246042326127510143
2168862802437229,754271915028299,1635912299427972033569706143471
986987043427789,1718911660795037,1696543538001644098165439083193
2491555118972407,1282752458881349,3196048455300267125977617937043
1324902117859087,3515972496734099,4658319407257309615489389907613
1390395303371513,3506933157870733,4876023391941295902647128629029
2536582603711327,3155551800116473,8004317801285407980840669389671
2378975010130889,3607251629447723,8581561481710062676929013015747
4834085133969677,1789622170104187,8651185927923202894791988737599
1820390306413711,5411096918787253,9850308378025414954937811225883
3566031775953209,2846648986756177,10151240741757532793541043721993
2226000479545411,4926573134169173,10966554159176117544714209815103
2378132675698211,5716540584855619,13594691956800109219543451597609
5084039786001689,3670167292610051,18659276536911601980046304376139
5410743719790949,6627046580159501,35857250664360105919454796156449
9311392622637797,4642502579399623,43228164268398593009414847350531
5566801627506127,7924137807148807,44112103241418811134627793240489
4348836772238171,10386362217987233,45168593943368088972752113270843
7015201712305439,6683693197113193,46887455960912685557819472556727
10607060115503903,5965117428074509,63272359155626346229467564308627
7118906953105613,10933854315656593,77837091511971533823830568756509
5222889333120727,17920194696967793,93595193730239704849432899745511
8583361144137301,23439156752766233,201186747323037118508762108557133
