p, q, m=p*q
5,5,25
5,5,25
5,7,35
11,5,55
11,5,55
5,11,55
11,7,77
7,11,77
11,7,77
7,11,77
7,11,77
17,5,85
5,17,85
5,17,85
7,13,91
13,7,91
5,19,95
7,17,119
7,17,119
17,7,119
11,11,121
11,11,121
11,11,121
7,19,133
11,13,143
13,11,143
11,13,143
7,23,161
11,17,187
17,11,187
17,11,187
11,17,187
17,11,187
17,11,187
11,17,187
17,11,187
17,11,187
17,11,187
11,17,187
11,17,187
29,7,203
29,7,203
11,19,209
19,11,209
13,17,221
13,17,221
17,13,221
17,13,221
13,17,221
13,17,221
13,17,221
13,17,221
13,17,221
19,13,247
19,13,247
13,19,247
13,19,247
11,23,253
23,11,253
11,23,253
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
17,17,289
13,23,299
23,13,299
23,13,299
11,29,319
29,11,319
29,11,319
11,29,319
17,19,323
19,17,323
17,19,323
19,17,323
19,17,323
17,19,323
17,19,323
13,29,377
13,29,377
29,13,377
13,29,377
17,23,391
17,23,391
17,23,391
23,17,391
23,17,391
23,17,391
17,23,391
19,23,437
17,29,493
29,17,493
17,29,493
29,17,493
29,17,493
29,17,493
29,17,493
31,17,527
17,31,527
17,31,527
31,17,527
23,23,529
23,23,529
23,23,529
23,23,529
29,19,551
29,19,551
29,19,551
47,13,611
17,37,629
29,23,667
29,23,667
23,29,667
23,29,667
23,29,667
41,17,697
37,19,703
19,37,703
23,31,713
23,31,713
17,43,731
17,43,731
41,19,779
41,19,779
43,19,817
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
23,37,851
37,23,851
37,23,851
29,31,899
29,31,899
53,17,901
37,29,1073
37,29,1073
37,29,1073
29,37,1073
31,37,1147
37,31,1147
29,41,1189
29,41,1189
53,23,1219
29,43,1247
31,41,1271
23,59,1357
29,47,1363
29,47,1363
37,37,1369
37,37,1369
37,37,1369
41,37,1517
37,41,1517
29,53,1537
53,29,1537
29,53,1537
53,31,1643
41,41,1681
47,37,1739
37,47,1739
43,41,1763
43,41,1763
31,59,1829
31,59,1829
59,31,1829
41,47,1927
41,47,1927
47,41,1927
53,37,1961
37,53,1961
53,41,2173
37,59,2183
59,37,2183
59,37,2183
71,31,2201
47,47,2209
47,47,2209
47,47,2209
37,61,2257
37,61,2257
43,53,2279
59,41,2419
67,37,2479
53,47,2491
59,43,2537
29,89,2581
89,29,2581
43,61,2623
61,43,2623
73,37,2701
67,41,2747
59,47,2773
29,97,2813
47,61,2867
37,79,2923
