p, q, m=p*q
5,5,25
7,13,91
7,17,119
13,13,169
17,17,289
29,17,493
37,41,1517
71,23,1633
43,61,2623
61,107,6527
89,79,7031
53,137,7261
101,79,7979
199,89,17711
173,107,18511
223,89,19847
179,307,54953
179,349,62471
199,419,83381
461,293,135073
281,613,172253
541,461,249401
491,773,379543
571,853,487063
719,719,516961
1289,719,926791
2371,1559,3696389
3833,1061,4066813
1709,2777,4745893
2789,2609,7276501
2281,3319,7570639
3251,5297,17220547
4373,6353,27781669
3533,11467,40512911
7669,7237,55500553
9901,6659,65930759
5839,14251,83211589
10111,14621,147832931
11119,22343,248431817
20521,20089,412246369
20173,28463,574184099
26347,26099,687630353
57973,39419,2285237687
50909,54667,2783042303
66533,51193,3406023869
44351,78691,3490024541
68567,107021,7338108907
105607,128971,13620240397
119417,183523,21915766091
158143,160481,25378946783
229841,112543,25866995663
335261,150847,50573116067
356761,216851,77363979611
315671,274777,86739130367
515887,179917,92816841379
725423,314707,228295696061
514621,591973,304641737233
657089,635617,417656938913
984911,763067,751553082037
745181,1339057,997839834317
1101229,907909,999815720161
776947,1664353,1293114070291
958777,1803251,1728915584027
1500739,1494799,2243303156461
1709359,4768207,8150577549313
2675731,3677533,9840089051623
2501449,4013227,10038882665923
4660861,7216837,33636674116657
4673783,7594337,35494283166871
5268269,6896129,36330662630701
5746753,11217959,64466839537127
8724161,8726447,76130928585967
15448703,8977651,138693063936653
9046909,22292119,201674772010171
16923353,13505911,228565299439583
17856473,13433291,239871198042643
25586621,21817793,558243600547453
32127959,24339431,781976241251329
42555283,45864869,1951792480052927
45137149,45441761,2051111537079389
48392159,53963303,2611400738941177
63650183,82114171,5226582011043293
120694711,44477291,5368173783307901
116971891,112318319,13138086167371228
211780397,138748921,29384301572701636
188665397,181869943,34312564998462372
215038913,177042721,38071074278402272
146744281,268768081,39440178802094760
213429607,308392397,65820068093497976
170817323,445275029,76060688452527360
282103021,473323051,133525862596037072
330685591,565977067,187160460893341600
764197171,596560099,455889539987279936
837358901,726747647,608548610996256000
628059023,1109382017,696757385730789376
1113841061,1758428449,1958609809326744320
1407022921,1927444147,2711958093776293376
1693545871,1911755353,3237645384435297280
1413057259,2717645383,3840188535835985408
3677610403,3459645529,12723228388142837760
