p, q, m=p*q
5,7,35
7,7,49
7,7,49
5,11,55
11,5,55
5,11,55
11,7,77
17,5,85
17,5,85
5,17,85
17,5,85
5,17,85
7,13,91
13,7,91
13,7,91
7,13,91
7,13,91
7,13,91
13,7,91
19,5,95
5,19,95
17,7,119
7,17,119
11,11,121
11,11,121
11,11,121
13,11,143
13,11,143
13,11,143
13,11,143
13,11,143
11,13,143
7,23,161
7,23,161
11,17,187
11,17,187
17,11,187
11,17,187
17,11,187
17,11,187
7,29,203
29,7,203
19,11,209
11,19,209
19,11,209
19,11,209
17,13,221
13,17,221
17,13,221
13,17,221
13,17,221
13,19,247
23,11,253
11,23,253
23,11,253
11,23,253
17,17,289
17,17,289
23,13,299
13,23,299
11,29,319
29,11,319
29,11,319
11,29,319
19,17,323
17,19,323
19,19,361
29,13,377
29,13,377
13,29,377
17,23,391
31,13,403
11,37,407
23,19,437
19,23,437
19,23,437
23,19,437
29,17,493
29,17,493
17,31,527
23,23,529
23,23,529
19,31,589
31,19,589
19,31,589
37,17,629
37,17,629
17,37,629
37,17,629
23,29,667
23,29,667
23,29,667
23,29,667
23,29,667
41,17,697
41,17,697
31,23,713
47,17,799
29,29,841
29,29,841
29,29,841
29,29,841
29,29,841
23,37,851
23,37,851
37,23,851
29,31,899
31,29,899
41,23,943
41,23,943
41,23,943
17,59,1003
29,37,1073
37,29,1073
37,29,1073
29,37,1073
37,29,1073
23,47,1081
47,23,1081
23,47,1081
31,37,1147
41,29,1189
47,29,1363
29,47,1363
37,37,1369
37,37,1369
37,37,1369
31,47,1457
37,41,1517
37,41,1517
29,53,1537
29,53,1537
67,23,1541
37,43,1591
37,43,1591
37,43,1591
37,47,1739
37,47,1739
43,41,1763
29,61,1769
59,31,1829
67,29,1943
29,67,1943
37,53,1961
43,47,2021
31,67,2077
53,41,2173
59,37,2183
37,61,2257
53,43,2279
29,79,2291
67,37,2479
67,37,2479
37,67,2479
53,47,2491
53,47,2491
61,41,2501
43,59,2537
59,43,2537
61,43,2623
41,67,2747
47,59,2773
47,59,2773
53,53,2809
53,53,2809
53,53,2809
67,43,2881
71,41,2911
71,41,2911
37,79,2923
83,37,3071
53,59,3127
73,43,3139
67,47,3149
53,61,3233
59,59,3481
53,67,3551
53,67,3551
67,53,3551
59,61,3599
47,79,3713
47,79,3713
53,71,3763
71,53,3763
53,73,3869
47,83,3901
79,53,4187
59,71,4189
71,59,4189
71,59,4189
59,71,4189
53,83,4399
67,71,4757
71,67,4757
103,47,4841
67,73,4891
79,67,5293
101,53,5353
127,43,5461
97,59,5723
109,53,5777
83,71,5893
59,101,5959
89,67,5963
67,89,5963
127,47,5969
79,79,6241
71,89,6319
83,79,6557
101,67,6767
83,83,6889
83,83,6889
131,53,6943
89,79,7031
127,59,7493
59,127,7493
79,97,7663
61,127,7747
89,89,7921
101,79,7979
83,97,8051
113,79,8927
71,127,9017
89,103,9167
61,151,9211
131,71,9301
97,101,9797
101,97,9797
73,137,10001
127,79,10033
127,79,10033
131,79,10349
67,157,10519
163,67,10921
113,97,10961
191,59,11269
127,89,11303
97,131,12707
97,131,12707
127,101,12827
127,103,13081
89,149,13261
71,191,13561
137,103,14111
79,179,14141
79,179,14141
127,113,14351
79,191,15089
113,137,15481
113,137,15481
97,167,16199
83,197,16351
101,163,16463
127,139,17653
103,173,17819
167,107,17869
137,131,17947
191,97,18527
137,137,18769
149,127,18923
137,139,19043
137,157,21509
191,113,21583
223,101,22523
127,179,22733
89,257,22873
167,137,22879
109,211,22999
109,211,22999
211,113,23843
191,127,24257
163,149,24287
103,239,24617
157,157,24649
163,157,25591
137,191,26167
179,151,27029
173,163,28199
127,223,28321
211,137,28907
89,331,29459
239,127,30353
239,127,30353
131,233,30523
127,241,30607
251,127,31877
127,251,31877
179,181,32399
181,179,32399
251,131,32881
173,191,33043
173,191,33043
113,293,33109
211,157,33127
269,127,34163
223,157,35011
283,127,35941
167,223,37241
239,167,39913
127,317,40259
211,193,40723
277,149,41273
331,127,42037
167,269,44923
223,211,47053
223,211,47053
197,239,47083
311,157,48827
149,331,49319
307,163,50041
223,227,50621
263,193,50759
227,251,56977
173,331,57263
277,211,58447
367,163,59821
157,383,60131
271,227,61517
173,373,64529
149,439,65411
353,191,67423
307,223,68461
257,271,69647
313,223,69799
211,331,69841
277,257,71189
431,167,71977
383,191,73153
223,337,75151
227,337,76499
223,347,77381
347,229,79463
347,239,82933
263,337,88631
307,293,89951
379,239,90581
229,397,90913
337,277,93349
251,373,93623
223,439,97897
293,337,98741
239,419,100141
307,331,101617
383,269,103027
277,397,109969
223,499,111277
607,191,115937
263,443,116509
431,277,119387
389,307,119423
601,199,119599
223,541,120643
347,349,121103
293,443,129799
263,499,131237
389,347,134983
373,367,136891
631,223,140713
337,419,141203
719,197,141643
263,541,142283
359,397,142523
569,251,142819
439,331,145309
593,251,148843
373,409,152557
487,317,154379
349,449,156701
457,347,158579
307,541,166087
419,397,166343
307,547,167929
563,307,172841
373,521,194333
439,443,194477
641,307,196787
431,457,196967
293,691,202463
541,383,207203
439,479,210281
307,691,212137
379,577,218683
373,613,228649
331,691,228721
607,379,230053
641,379,242939
457,547,249979
397,647,256859
293,919,269267
587,461,270607
743,367,272681
983,283,278189
397,709,281473
727,401,291527
431,701,302131
499,631,314869
557,569,316933
647,491,317677
601,541,325141
373,881,328613
557,593,330301
599,571,342029
691,499,344809
863,409,352967
587,607,356309
593,607,359951
487,787,383269
641,607,389087
467,853,398351
431,941,405571
809,503,406927
919,449,412631
409,1009,412681
593,719,426367
821,521,427741
479,929,444991
631,727,458737
449,1069,479981
383,1259,482197
719,673,483887
503,971,488413
467,1087,507629
419,1217,509923
727,727,528529
677,787,532799
577,929,536033
907,631,572317
877,677,593729
881,691,608771
839,733,614987
787,787,619369
977,659,643843
947,701,663847
751,967,726217
1429,523,747367
809,929,751561
787,997,784639
769,1039,798991
499,1609,802891
1039,809,840551
1249,673,840577
967,887,857729
797,1117,890249
919,983,903377
1399,647,905153
1091,853,930623
1181,821,969601
907,1103,1000421
577,1823,1051871
809,1409,1139881
709,1663,1179067
1031,1151,1186681
1399,863,1207337
787,1621,1275727
1277,1009,1288493
877,1489,1305853
1471,919,1351849
1399,967,1352833
1087,1249,1357663
727,1889,1373303
1069,1319,1410011
701,2111,1479811
1523,977,1487971
1277,1193,1523461
1777,907,1611739
1213,1451,1760063
1229,1459,1793111
1471,1229,1807859
1361,1373,1868653
1031,1823,1879513
1213,1607,1949291
1481,1361,2015641
2683,757,2031031
1619,1259,2038321
1129,1831,2067199
1163,1801,2094563
2141,1013,2168833
1811,1229,2225719
1867,1223,2283341
1069,2153,2301557
1301,1847,2402947
1637,1499,2453863
1493,1747,2608271
1511,1733,2618563
2333,1129,2633957
1531,1759,2693029
1597,1753,2799541
1423,1973,2807579
1279,2207,2822753
1367,2111,2885737
1879,1571,2951909
2309,1327,3064043
2521,1361,3431081
1831,1901,3480731
1889,1877,3545653
1901,1871,3556771
2111,1759,3713249
2087,2081,4343047
2609,2399,6258991
2617,2647,6927199
