p, q, m=p*q
17,7,119
17,17,289
17,19,323
13,47,611
17,37,629
61,53,3233
79,79,6241
97,89,8633
137,109,14933
103,173,17819
173,107,18511
149,193,28757
433,211,91363
379,439,166381
389,557,216673
769,907,697483
1301,827,1075927
1871,797,1491187
1201,1427,1713827
1087,2039,2216393
1933,3491,6748103
3187,2777,8850299
2531,3911,9898741
3877,7039,27290203
8573,8923,76496879
11549,6857,79191493
8849,19661,173980189
18917,19597,370716449
30631,33113,1014284303
29717,34501,1025266217
58511,41177,2409307447
65419,58367,3818310773
76943,75773,5830201939
72139,102929,7425195131
127103,114013,14491394339
116131,198377,23037719387
139429,345413,48160589177
289657,285221,82616259197
200843,520241,104486763163
402991,313249,126236527759
737147,510401,376240565947
622367,810023,504131584441
1178833,431657,508851516281
741119,1106317,819912548723
2179049,952397,2075319730453
2435789,1159777,2824972059053
4302073,1842527,7926685658471
4247281,3007583,12774050131823
8506153,5417977,46086141312481
6630409,8578439,56878559151551
10991159,6813487,74888118961433
8725021,17157487,149699434382227
14741717,12234787,180361767509279
15307541,14955509,228932067193369
37632073,16309697,613767708111881
55220353,17989177,993368704119481
38054539,40804957,1552813827549823
80592779,41510621,3345456304405759
34254203,98275561,3366351016432883
100486013,73430437,7378731846977681
59261459,125078111,7412311346823949
214795157,124221073,26682084877743461
305023933,181570283,55383281836583039
248229161,515539327,127971894603714647
286971677,698299627,200392215008664479
490716071,493546309,242191105609031939
563572469,452836751,255206325815008219
417102583,1216512281,507410414656321823
1942428337,716618887,1391980832938200919
1017122371,2014031207,2048516196531831797
2983704617,2613037571,7796532264987165307
3619308139,2164584061,7834296709526972479
3835674881,2417564641,9272991966677482721
3357409631,6234141479,20930566642611184249
5637640319,6265234103,35321136387046598857
11138754139,11398831361,126968780002101753179
7500028423,18995103691,142463817580332209293
17820824621,12719265593,226667801440772565253
14840398577,29053886921,431171262118727311417
20526178381,30020951563,616215406949498759503
29173763491,28412932423,828912170594367568693
25419104827,41802091327,1062571741428840535429
82148148073,34318105879,2819168843332983821167
46033867067,75529390609,3476909926946224173803
65599657093,106366458161,6977603181558531385973
88096510757,130587015047,11504260375812556360579
131430660533,138825829393,18245970456163556446469
161863080703,264994093781,42892760387492353408043
215127447287,318060259007,68423491603617959464009
427016156519,308725273579,131830679743981359311501
714260418941,858444467357,613152904891994419008937
745867805933,889320331057,663315404097093788761181
853450386017,1142677770469,975218784299812973131973
1149513674051,1739519924689,1999601939714171213545139
1219778456651,2080295595071,2537499750333578022767221
2682767401709,1333380488191,3577149707793647027718419
3373845605509,3690371073197,12450742228003230625442273
3012313688389,4186950872249,12612409425087925933616861
3039983424683,5612448475729,17061750338103528625018907
3759182257879,9554233621357,35916105517036262015921803
5179427641351,9941273317361,51490105810164715509794711
12697095157991,9247952535383,117422133358342081402695553
19439361512059,9594584402947,186512594766849491655637873
33652252284367,14987413064983,504360205552825982766020761
25692648029201,27623446922611,709719499135959937515163811
25795924190683,28275839764603,729401418995598832005793849
38067173781713,21132831223243,804467158674801796053955259
47683210062307,72979928298619,3479917251395152879492054033
59858265732277,63245508540913,3785766456614964953759148901
49238247909451,124087484019277,6109850300601200116234486927
124910452071271,79602976376701,9943243765432427908195856971
122026382108797,173633231004463,21187834993335620376458561011
208716045615323,234349290960167,48912457301960817540997838941
496411764667393,230303416552763,114325325419886767987330156859
348243946582381,371083521134617,129227589911605413400581383077
701883142553059,351479203770173,246697328084256008081494109207
1081730735722957,412466260617793,446177431558982146345312773901
864474813849091,908365009591217,785258672573395076876237033747
628949190034849,1497607288191569,941918890898374003765297988081
2001104895406073,1376033660208421,2753587693686608099822609140733
1898246938069553,1723702167675403,3272012361933684979534341304859
3776905872441853,3453781310154893,13044606912453932234467565936729
5477741426990281,5879051136688537,32203921962833100222924823108897
4581059835120911,9216325481432203,42220538490390458569151954096933
7138098953101133,7711603594659499,55046189545769903809743246112367
9804892381708427,6373539368972401,62491867603356229738719792123227
12695189974838699,11335098372039227,143901227216522852214641025645673
14749068932272733,14375163563231291,212020278306793633102441971688303
9685909304567911,23831628733331333,230830994491181937324997162655363
19854121095142303,24509707986361069,486618710367789077295233694201907
41366156739440761,21926527992632111,907016193694955299195006550876471
40480298705419577,40080252953989649,1622460611766276365291780659958473
80399377544300981,43093026240797471,3464652486260345108700372687619051
77881008094333247,46324268836571683,3607780756225108630551183205644701
57574915319322937,100415643346280459,5781422162397431147164769193588083
105747245682381217,90324446991947851,9551561487182728490137858765914667
211295697489450727,161106227576269231,34041052725621988035231430060680937
222754599921411377,266148353907440899,59285770094394201833082950293707923
135547272893364751,475696807803305629,64479405021817150847889078228483379
444494568360548063,376985514294608053,167568013454561028205535848853351339
688845734742595757,704694674185773611,485425920608693350457978387291168527
563244595114646591,1016396624115699259,572479905025940670336028414625576069
784959236582903113,1107084637162914161,869016311620061388708879148598683193
1087222238579410607,1346678585623262083,1464138906508277483469677510831114381
1052927111682813883,1417241825510181599,1492252341890514006147046042648338917
1476875522493838073,1889354649351591431,2790341634937293815438232593768352463
1870503200407536481,2519796778188450599,4713287937978096160289475511958802119
2197563577807278599,2338353724586281957,5138680977180805541305925741865938243
2601215783127730831,6484821883280021009,16868421033560086145220727136177028479
4114348895864464357,6069836948005537403,24973426945103912962266669008523844871
7843561635708979799,9943365442637458981,77991399715705611710162445633220124819
10285079311064508157,11648716683655397459,119807974963516097503720632462182573063
22263570278771409551,13918380445676371657,309872841218993633239913200397235496007
13719947209140652603,31512451859552600471,432349175943647869201746799110665176013
17049536244406956377,29053213500905342029,495343816600179146243187923288067668933
21426575038982007667,27192262380045831533,582637050365739493361211747630796363511
58335773313414199597,49049318869314981989,2861329946737728469013776620762906058433
50446332544195466993,62582759506930362353,3157070697620019395724318156621541314529
88236570622504994461,46299723526559011991,4085328824753680258121160015847087581851
114274426646095949509,65308121551716580501,7463048145655954356040077953652229924009
53314461245652155467,167511347430525212557,8930777240791710215876917273515384599119
155922651207990383527,268854423050215196083,41920494430984194056890743846186678124741
260746239270403797913,255832920867893858207,66707471997866132812529024877539504521991
246324707465099121487,403789041499804763431,99463217525052177376982370070775963941897
357701978775931533221,337774668550150869227,120822667320773374572250884096171977090167
354443330355194938159,527903019337915922273,187111704278693795058143716225699685715407
601153553295195700979,728720134386916229927,438072698144447219221837799530452702998533
1081032740491011242197,1010690376025816286861,1092589386983078828330961912292533699873617
726387909769991853343,1682786170943858932571,1222355529301757888966253039133689957934853
1417744131472853746711,1602723987930476470027,2272252528259201894050898003372692441331197
3156609144713186127593,1287318930228220065053,4063562707320795467017202264556171618307429
2526358518067099884719,2137141745677037944751,5399186253507976453493993901716180791159969
5039032717107766477549,1410094047661327610653,7105510040364348034265177732109970337729497
5015759254042367786119,4725655235535038972159,23702748979048636916148433709088762107660921
3446549628192575141747,7091309939469151494827,24440551635275716618736822613406126462242769
6645022524405244476229,9052128516513115548607,60151597886040683841340084111972199705563003
11123142780564316389983,6526531255904834048233,72595539021245215768144496810037550260050039
11121343818954119399717,7937378730394211111287,88274317881967555475068795762038923923305779
7145173357841752122829,12577501540920795134473,89868428918400849264046809751654262268184117
18033242342894388401657,11466008614806581912917,206769312056521886210688452512911281192503469
16848838349931306666481,39663165770696031388277,668278268516986004772899450862025395452243237
30721648197911516771077,61203150596884035580873,1880261661241269603733021949506067537060810221
64770671584953893751527,32511037606978146606491,2105761739727666876142988408512115104199361757
61253141429290079199017,49714528004106137846717,3045171014925915504714865248492222056483077189
141079928178098063827549,60074976572728791131329,8475373380181501628423296976918411887667182621
81613891574663756912707,118340293638189926224661,9658211893901103812472666797209003081447667327
180127504064784104824981,106088058235269992300071,19109377140998648364503428273022272389088873651
164571181513362579921011,152003896781358703161263,25015460887943413173602849319060387134534996893
335435130989696163263531,167334961085290083832183,56130024590799989323923064129217432096208018173
385102218700956025924943,315763426228114353611641,121601196025062487914782211018509043659637061463
599466339628206318779249,279220321893527177132693,167383184315322255217829642515599026207847887557
964904458665127845463997,672563812623475047118567,648959821537208668043768698738786479635988732299
900470346772974608777873,1221936113360422297997347,1100317235732080278560113258989032256575066302931
956674470413135663830283,1458503348011787148529949,1395312918054961772952240189422100624514078645567
1517562051207571501991401,939728668876253895601519,1426096566318408618268804998775160585063260538119
2154299368753628025675191,2013497811969309263464319,4337677065312294162413475414250581276847712009929
1739249738256996456246851,3355688891599092839764723,5836381026385632776006360650607211351410449637273
2241216199362228066948881,3889023263741559637451957,8716141938394146188126226467471681402370212410117
3830477459273530542478819,7800273006494600146936247,29878769927557339375006738462517862229111740852293
6826458123897494641429667,5729941229619171670450141,39115203856388994195565967799340143239321681733047
11783345594113442340574277,5145460125666225968763977,60630734901455523123630580146319913709250050419629
8303122977249898591047593,9136870197642244977316861,75864556878193146485998011983839894889648292365573
14418772864282191880363871,19945479356829334390262333,287589336515351432109958955131517340176375185371043
18565289603456452436310629,16673832486964615868797873,309554528920018627479192276786124796185177442492117
20959564616689604886718763,27752436061853528941281329,581678976908965828099016300985230703601395685876027
21319133498397916839060929,35204603344665681511964321,750531638463073474816021020388133576601943793114209
33944694734675155288492949,44496325243313102962263337,1510414177199083484142865243322193865216220805710813
64208973393661634426632097,24296699362962034960607107,1560066122950224885206823358927887480263960452513379
50594327856957856600881377,34419189502492868682516559,1741415758259886375287147353901587951768229797221743
95666894982795051048437797,110878028812297946171954857,10607356738285431499582627964036025475206783456530029
126053114811856507029056839,99695121437698389238218719,12566880588768172014509014842208256736008786964769241
173669910920071292648045207,94050243864514481123603789,16333697473961211576720690264972506715568798028489323
177578680179060867875304361,174649544967767584782499409,31014035689249709348419791293603041997086572177622649
252653999286853607233195241,322312686233089831312702693,81433589197678948710372600295072384793278701855484013
266363131978520205680573791,667592018414295761460573877,177821900908693753352133685183119811512139245505457707
488135118285534763435687201,447458623004135990771459951,218420267868006428410017827378344443515355829734787151
876863378148369674715785659,397128208077428618503160311,348227182092782727027465380990766188033552810791779949
560561110569041679217881823,721857715908305746780385299,404645362902391654451438696717098941759763750588520077
530265109022888012235190733,961631149426163774513041249,509919446290269846857815804316672910769375877411545517
1209009750828972608841261527,1666415327478798958013251567,2014712379852723519961026913648725371600313635489562809
1428530383091710313409356051,2375052740175473294590799269,3392835000785885183893308849425714229809810446691526719
3080915239336618167790275433,3119918924273221323665196737,9612205759288075967642914808918781582167667577362862121
4912825845353378384478266137,2259479968806097427099284697,11100431587808840614579071114879269717286203655497405489
8551510310430535744060598819,3134306094434519952366350929,26803050882602061799042594421103703829727443297636952851
6309339359029889067969161203,5134078684994174849611056151,32392644719590162891153755076398699535479396378403709653
6058053168207265942343247001,9062489620567363517506374413,54901043957723579965819904530634558013576016061645385413
7367685400209421881381735463,11854575707847243405810299021,87340784368383408218954403387869252744940969887949881723
13004002715435458525857170557,9937846593652541459648591807,129231784089438670935786990370736380439035881138471826499
18015839889494518797913960351,22245016382749205762834931071,400762653490792211426323716679208102985780677943711965921
15614310701247474688313604551,34642976670266672365260381451,540926201345611510690275873506064696926718802211029583501
33914412109618544541903959113,21594547600328958349225441441,732366386638330506975396677063080221148225497863039801833
73333806138993984488232753239,37411111499869455455151794089,2743499198175715123174144431209232945126188890742875804271
62192113555221832885397939591,52527811452315905385257963527,3266815614649712651430705463667690826395223436830427297457
58320264824696550621798089327,97555990885476602300453640559,5689491223676678387729591395059746564133297934927432213793
