p, q, m=p*q
5,7,35
7,7,49
5,11,55
5,11,55
5,13,65
11,7,77
7,11,77
17,5,85
11,11,121
13,11,143
13,11,143
17,11,187
17,11,187
17,13,221
23,11,253
11,23,253
23,11,253
17,17,289
23,13,299
23,13,299
11,29,319
19,17,323
17,19,323
13,29,377
13,29,377
17,23,391
19,23,437
17,29,493
19,29,551
17,37,629
29,23,667
23,29,667
17,43,731
19,41,779
41,23,943
29,37,1073
29,37,1073
37,29,1073
29,43,1247
31,41,1271
47,29,1363
43,37,1591
41,41,1681
47,37,1739
37,47,1739
43,41,1763
59,31,1829
43,43,1849
41,53,2173
53,47,2491
59,43,2537
59,47,2773
79,37,2923
67,53,3551
37,109,4033
53,79,4187
59,71,4189
73,59,4307
61,71,4331
71,67,4757
79,61,4819
79,61,4819
97,53,5141
109,53,5777
71,83,5893
103,59,6077
131,53,6943
79,89,7031
79,89,7031
137,53,7261
89,83,7387
163,53,8639
127,79,10033
127,79,10033
97,109,10573
149,71,10579
67,173,11591
89,137,12193
97,127,12319
103,127,13081
97,137,13289
89,151,13439
127,107,13589
137,107,14659
89,179,15931
101,163,16463
179,97,17363
79,223,17617
127,179,22733
163,149,24287
157,163,25591
349,97,33853
211,173,36503
179,211,37769
157,269,42233
239,181,43259
191,233,44503
191,251,47941
257,331,85067
257,359,92263
