p, q, m=p*q
13,7,91
7,17,119
13,11,143
17,11,187
17,13,221
23,11,253
17,17,289
17,17,289
17,19,323
17,19,323
13,29,377
19,23,437
37,13,481
13,37,481
29,17,493
19,29,551
19,41,779
29,29,841
29,29,841
31,29,899
29,41,1189
23,53,1219
37,37,1369
37,37,1369
59,29,1711
37,53,1961
37,61,2257
67,37,2479
47,53,2491
53,47,2491
37,79,2923
61,73,4453
59,79,4661
101,53,5353
71,113,8023
127,67,8509
67,163,10921
97,113,10961
113,97,10961
127,97,12319
79,163,12877
149,89,13261
97,137,13289
127,137,17399
179,107,19153
127,163,20701
137,179,24523
149,211,31439
211,191,40301
223,191,42593
307,173,53111
223,239,53297
223,257,57311
191,311,59401
419,151,63269
239,337,80543
331,257,85067
433,233,100889
349,307,107143
359,337,120983
353,359,126727
379,337,127723
251,587,147337
491,307,150737
569,307,174683
463,491,227333
251,929,233179
439,587,257693
659,431,284029
557,601,334757
541,787,425767
503,853,429059
967,467,451589
877,643,563911
1361,467,635587
953,809,770977
829,991,821539
1129,757,854653
1523,577,878771
1061,983,1042963
1151,1087,1251137
1399,991,1386409
1523,929,1414867
1601,1327,2124527
1609,1823,2933207
1901,1777,3378077
1721,2053,3533213
2371,1523,3611033
1789,2081,3722909
1319,2833,3736727
1811,2311,4185221
1423,3221,4583483
1549,3469,5373481
2689,2473,6649897
3881,2287,8875847
2753,3779,10403587
2113,5279,11154527
2411,4861,11719871
4297,3083,13247651
2903,4703,13652809
6791,2237,15191467
4049,4271,17293279
3989,4583,18281587
3709,5039,18689651
3917,5557,21766769
3989,5669,22613641
5189,5087,26396443
3371,9257,31205347
8663,4637,40170331
9127,6373,58166371
6211,10079,62600669
6257,12109,75766013
14591,5399,78776809
6553,13649,89441897
12553,7823,98202119
7873,13577,106891721
9613,11411,109693943
9767,11311,110474537
11789,9811,115661879
13217,9127,120631559
12907,13151,169739957
8059,21991,177225469
15031,15319,230259889
17291,15031,259901021
10357,26317,272565169
31469,11369,357771061
25733,15959,410672947
31847,15511,493978817
27809,22651,629901659
23159,29017,672004703
22091,31981,706492271
19447,44449,864399703
31721,31387,995627027
35023,29147,1020815381
33739,31307,1056266873
27239,43159,1175608001
44491,31379,1396083089
57839,24611,1423475629
36637,42953,1573669061
24611,65089,1601905379
38737,43711,1693233007
37483,45403,1701840649
24043,85639,2059018477
62039,42257,2621582023
74419,45821,3409952999
50867,76961,3914775187
47699,92737,4423462163
40693,127031,5169272483
97187,59723,5804299201
61603,102859,6336422977
56333,159899,9007590367
95723,94687,9063723701
113171,82699,9359128529
139753,79319,11085068207
104869,128657,13492130933
157513,100291,15797136283
101267,168109,17023894103
141601,135043,19122223843
116719,170483,19898605277
128431,198223,25457978113
149249,238159,35544992591
225061,172213,38758429993
191953,203117,38988917501
213523,214031,45700541213
190573,246889,47050377397
223529,223463,49950460927
286469,183191,52478542579
227519,291349,66287433131
405089,175837,71229634493
357727,214177,76616895679
298283,275677,82229762591
258847,341233,88327138351
600517,163259,98039804903
405541,259771,105347791111
527407,267097,140868827479
474433,325079,154228205207
380141,540677,205533495457
369331,694313,256431314603
430139,598219,257317322441
387433,680749,263744627317
644837,414607,267353934059
439573,797947,350755956631
748777,570677,427309812029
688907,692423,477015051661
782251,672743,526253884493
1095947,482569,528870047843
541831,1123589,608795351459
1236203,522919,646434036557
1563689,453107,708518431723
690919,1040783,719096749577
804889,1274939,1026184376771
1060009,1273267,1349674479403
1495421,943471,1410886346291
1773637,822761,1459279351757
1547803,1239067,1917831619801
1345153,1668869,2244884141957
2434879,1014127,2469276535633
2065829,1230863,2542752480427
1127443,2450341,2762619808063
2128067,1502437,3197286599279
2007029,1981997,3977925456913
2629177,1602317,4212775003109
3093841,1409753,4361551631273
2008871,2251993,4523963429903
2989513,2024831,6053258597303
2791429,2241989,6258353112281
2745697,3548261,9742449582917
3836213,2607523,10003013630399
3308057,4447627,14713003630739
6670187,2328047,15528508834789
4949641,3341389,16538675991349
3370357,5313601,17908732325557
