p, q, m=p*q
5,17,85
5,17,85
11,11,121
13,11,143
13,17,221
17,17,289
19,19,361
29,13,377
23,29,667
41,17,697
29,29,841
59,17,1003
41,37,1517
59,29,1711
59,29,1711
29,59,1711
79,29,2291
53,53,2809
37,79,2923
59,59,3481
53,67,3551
79,59,4661
73,71,5183
97,79,7663
149,59,8791
101,127,12827
127,109,13843
181,103,18643
269,73,19637
173,137,23701
157,157,24649
149,223,33227
149,277,41273
349,149,52001
251,251,63001
191,487,93017
331,373,123463
409,337,137833
359,557,199963
719,281,202039
419,521,218299
487,557,271259
661,547,361567
691,739,510649
641,947,607027
809,787,636683
769,853,655957
853,1103,940859
821,1481,1215901
1361,937,1275257
1091,1171,1277561
953,1801,1716353
1297,1447,1876759
1511,1777,2685047
1667,1861,3102287
1693,2099,3553607
2237,1597,3572489
2833,1481,4195673
2683,1889,5068187
1973,3389,6686497
3323,2897,9626731
4229,3343,14137547
3449,5471,18869479
3329,5981,19910749
3457,6131,21194867
7919,3793,30036767
7001,5087,35614087
6521,6133,39993293
6449,6521,42053929
4703,11083,52123349
6353,9277,58936781
10457,10627,111126539
16871,9811,165521381
16361,16001,261792361
12071,24197,292081987
20663,14947,308849861
24697,13997,345683909
11731,30223,354546013
18839,20521,386595119
17939,24733,443685287
24469,22349,546857681
14731,39499,581859769
16729,42677,713943533
22769,37483,853450427
26227,41057,1076801939
43051,27239,1172666189
41737,50753,2118277961
49003,53129,2603480387
74747,36637,2738505839
52453,59771,3135168263
44633,88169,3935246977
102121,38593,3941155753
51001,88721,4524859721
75707,68111,5156479477
114973,95189,10944164897
168109,75503,12692733827
166471,78031,12989898601
167071,83983,14031123793
141157,110807,15641183699
89443,216731,19385070833
156677,149689,23452823453
208961,223099,46618990139
235591,210809,49664703119
171007,345853,59143283971
219353,362357,79484095021
250489,363491,91050497099
389723,260137,101381372051
366239,277531,101642675909
552239,206299,113926353461
240433,518083,124564249939
320521,404773,129738246733
287137,475807,136621794559
333713,467743,156091919759
394319,670739,264485131741
493931,572519,282784882189
520913,760183,395989207079
863537,503927,435159609799
507907,1094881,556097724067
823117,1056203,869378644751
1442003,965983,1392950383949
1984747,804521,1596770641187
1239569,1524241,1889401892129
1392943,1837879,2560060687897
2016419,1482289,2988915703091
3066611,1297739,3979660692529
2507671,2074529,5202236211959
2496061,2274859,5678186830399
2366627,2728079,6456345419533
2520451,2667167,6722463732317
3963829,1874819,7431461921951
2263817,4225901,9566666524117
2831533,3492823,9890043587659
4788929,2765551,13244027384879
7084991,2482523,17588653112293
3448891,5939537,20484815703467
4209679,5240309,22060018750811
7241111,4096013,29659684790443
3066211,10552747,32356948931617
5707357,6591757,37621510456249
9420391,4547581,42839991124171
4243781,10489441,44514890416421
11448851,9671581,110728489803431
8194937,14935003,122391408679811
13241477,9694843,128374040603111
15880573,10064651,159832424925023
13699519,12364537,169388209557703
12026683,15638209,188075782330747
19161419,15267817,292553038752323
19731911,16357741,322769489573051
19071313,17179109,327628164800117
30053183,11314909,340049030805347
26337671,20002639,526822925113769
33347077,16909447,563880631136419
28160221,26034539,733138371873119
32964937,24027721,792072309018577
22562909,36162563,815932618175767
23436731,35896921,841306481205251
23667079,38436413,909677622947627
28310561,33245621,941202181303381
25901233,48009427,1243503354923491
33537509,38227379,1282051067258911
43824281,57100189,2502374727889109
33561839,96202079,3228718686863281
67646939,48981013,3313415598569207
34543193,111505469,3851754936222517
68784763,56904611,3914170181242193
69405379,103030469,7150868749492751
146791829,63299321,9291823104048109
148060813,77472797,11470685309203961
170699603,76621177,13079204495292731
78443447,216825419,17008533263579293
137900317,181703453,25056963768694601
105248617,272327047,28662045068443999
259738169,154439053,40113716848313957
200010773,204736111,40949427822123803
158182351,273361061,43240895300834411
363162187,121701101,44197237999467887
328400957,242907823,79771161535986611
357418601,239396587,85564793209714787
298119083,323766551,96520987290192733
302078951,557350949,168363990012774499
444739693,382011923,169895865357359639
473279497,463302799,219271715669412103
452206003,514091533,232475277314072599
386411741,661270003,255522493130305223
618279967,612913069,378951872075188723
485453251,1141065257,553933838613800507
714200213,812593351,580354344366583763
997688749,655312331,653797739719663919
1075885147,885603181,952807308573852607
909010493,1196437159,1087573931746109387
1550241151,875601997,1357394247647178547
1270885237,1163723653,1478959210545410761
1544320321,1302959179,2012186337563176459
1114758949,1818200113,2026854847039561237
2332005647,1760157391,4104696975420786977
2974317527,1628896393,4844855091366980111
1808751221,2702220623,4887644851262630683
2274466769,2248578281,5114316577629644089
2378021699,2416448179,5746366204171036121
2274007111,3435904081,7813270312907919991
5207468863,1518077381,7905340693182087803
3804892411,2090414101,7953800748742287511
3528139933,3016424311,10642367066511111163
4032309937,3717832787,14991454091124504419
4888927217,4519291409,22094486771014378753
