p, q, m=p*q
7,13,91
31,41,1271
71,41,2911
233,211,49163
431,683,294373
1619,1373,2222887
3181,2069,6581489
4649,7723,35904227
24107,17041,410807387
61603,71119,4381143757
131059,129901,17024695159
177337,196541,34853991317
758441,1026371,778441847611
3830131,1846321,7071651298051
9093353,3267497,29712503647441
26754031,12936691,346108632051421
31025143,63708343,1976560451868049
111852869,89335997,9992487569425393
173317271,339555673,58850862596928383
487720679,551751043,269100393330918197
1325976103,884130187,1172335499902921261
6044039293,7699372921,46535312465984184853
6482977747,8314589713,53903300084814116611
60186685051,23512795997,1415157247339852540847
130430638301,113811067273,14844450150135441423173
248830575293,410798504117,102219228108936938981281
835768729949,634346219179,530166733951182815491871
2248389519113,2681839265291,6029819296025992722006883
6960026867249,4564001511527,31765573142392966572279223
8750297164789,7874849549093,68907273682568412966486377
33563803903543,42558514833823,1428425646308461077365934889
91795270901497,90560370354557,8313013729636457738912071829
325350039886187,274983901154203,89466023208579249476056693961
546894786284633,755026581598229,412920100982380467934042714957
863649350818141,1793487981425479,1548944730858253062400072814539
5505494715439613,3761090489690507,20706663815281272547614817853791
4268877286814347,8700814187945179,37142708063711191577814786683113
16903502019655409,32601116010068093,551073030319206299196022485765037
91545097436650463,54192870076317461,4961091571508221180161581680634443
268255944578518217,118284792135564049,31730598643599416981439391916780633
405564212266070707,452722367973534773,183607990542416827587776430341194511
1236046847365921837,1096954935320259713,1355887689505095718513380528498052781
4881878110843256399,2441375781708786019,11918498989066966611119705055043485581
9967848563142279961,6658276894282728809,66368695773679540651355099244918096449
33383911211107192781,16994319506124408191,567336853485644282137329151146972469171
44772944129529318841,59578592310148815941,2667508984818298047231917044180412444381
177504372455315893219,123884251537830323909,21989996326319074532738118447890426673071
497048550050259766717,397306537693985507843,197480638486284374294015456408167953861431
1277449001979850246363,666440330201504997911,851343534695034410012097778547469150347693
1212408976741833216569,1579505275792985225779,1915006375182500284899061874510330268732251
5918375970421775079673,4408833142207053559453,26093132126437354500588944498510867317298869
28147730660959521190213,20947756019021055277477,589631794374898316607056777971771996011732601
26335657571202958587451,54132461494104806420263,1425613969395073864989377844235979374343919613
105906745309995569247311,164747771149759789497343,17447900239547045937344289467902310573544394673
135303113506808787121489,325937135389545560043091,44100309225695786193786760850298117984692082499
684092248380949524427327,796045082102260475523151,544568270027932930031749947907518686654005547377
1058818409984417045700271,3370452876073668075815497,3568697555171726661765477846570384139065758899687
7906678766681854807592183,3899706430288835955640783,30833726028657432075012889917509618396513106799289
11196595774069213377580247,17340277997599016637287189,194152083349102511035999701302357953076263232555683
30027850972610379595201513,43333774177364503135695859,1301220113078653247422435469996670469579980584634667
71182768052828821404202181,85937109969605922927142069,6117241366096901697726228822076334162439377386652489
409367744834459271362343797,372454258720878715034272831,152470759946556354619225486847622867353365603718479307
1033504133379369495315401117,720018367717312465173230633,744141959144909213187688150276236873513400875146817061
2210978454604430947030693321,719787381796696165984879403,1591434393048628800217096340060128359398127825662567363
2667655056628121302847589949,2679738471725448538968690353,7148617884539306658998638163292997158907796374896061997
7924829030663269090323881743,11631050611939483805575679033,92174087546611802224533146566590822173820114013616594519
19202148315695833505324205851,30481332445399360898502817199,585307066476590099781697442044370645063909682970899231349
103315337961720448484202476933,121227316724428289416920727903,12524641197576834262196332577407883454368467316341926961499
