p, q, m=p*q
7,17,119
47,37,1739
127,47,5969
137,137,18769
617,293,180781
2789,1523,4247647
5867,9437,55366879
24169,13709,331332821
43781,51109,2237603129
207763,153259,31841549617
323419,408997,132277400743
1923037,1946183,3742581917771
3538979,3724043,13179309972097
17060699,14501719,247409462841581
49261441,24323867,1198228739112347
85663573,90211103,7727805407251019
154211963,221959547,34228817449460761
768860429,1159244899,891297530361201671
968727289,2924222891,2832774513630172499
10050792883,8405262533,84479552846422952639
15956504617,23308678139,371925030341120467763
39891918431,31072142251,1239527364153320728181
150668721523,181476209819,27342788520268429234337
449175133117,294090731453,132098243448877173829001
1402420962601,708570519851,993714150520130399092451
2850604638529,1888538212189,5383475787705228246829981
17742148172897,10149125395361,180067286589806708909730817
18635291476421,30138223157201,561634573115861795267857621
145552243851953,119759023574263,17431194602752916133073085639
352522673987503,440626766245879,155330925867463693862671250137
705774585974389,509334742331959,359475516891710465708110198051
2229212442176749,2309782798353463,5148996552815368633212822231787
9995527306215221,4218716779165219,42168298763334274843898731598399
8985201688130513,9796808636633203,88026301500168245118039573223139
62712577741595293,50722618141082113,3180946133429863736898105927294109
125062734795092999,113024255537345923,14135122495679914529064208418493077
276985443870991477,293037614285463079,81167153663755383880010783807177683
963231141539775517,2280598674281113687,2196743664421895819959329610736201179
4525046267421223009,5889881496576036569,26651986281634721164850119243888216121
15510748264828334383,19018715163010887251,294994503213935452131553349977339651133
54990131284294989701,56520861170091855437,3108089576044762056756607097685895854337
45411607950016414999,131277654190712492779,5961529364706465175809416884428254792221
399287544735884166533,238532099205805385969,95242896232582378120965037824799937575477
875968707381924018827,1264793226088444293673,1107919287362108127463131156794907568981571
1171734980959192256683,2224836037434723020653,2606918211960899929407057982423201486273999
11048234791327355088463,8409176890064933001559,92906560683241361881656422407708514561913817
23429876166010578606863,20124724625543836671337,471519805851555705163995314789660756663585831
90647375947190231826329,46316181475532003474443,4198440314650837512568620678470352665366009747
145423429130481870531299,85987657197344279039843,12504619972534165105220393525859337255999546057
393448364861698967763937,345792888454902474169123,136051646543385241283093373569622303805278317251
1476831875313889971074239,1496823312242226228879517,2210556379232235241953275242040356586629793462563
6177859695118615882044229,4835788485386844661746047,29874822777990085435600298866545838777462819912763
10144041750718618423505299,9225777521573934718559249,93586672361687333195003607305875533987797596960451
52772926600447272835921703,39469271442222340379856089,2082908964793529242716087774138211267614176811799567
98849155062869635768374031,156148800655992317960075087,15435177008925304539755427075315611948299836660865697
508626019765049383692455111,338634437163790741674176891,172238285929996603335993510804743589699172737891039901
990438384021254604209013803,894987614096825111527954369,886430086225097690501964496321156027829521759475155307
3918888741668951281700019611,4292973980051906494648507273,16823687398703165403723369176252709222203388355976130803
10788636456957473115171172819,9843537828093302461742773031,106198351077607386736762401354430107336125711677593444389
14429487973869424122882385231,10952590398904393562331199927,158040271443708665585374161333362869201150967840093078137
43833888602284009738350310919,65606893025471676139309815623,2875805240420489196918868940238975134558748530310613687537
