p, q, m=p*q
7,5,35
7,7,49
11,5,55
11,5,55
11,13,143
23,7,161
17,11,187
11,17,187
11,19,209
17,17,289
11,29,319
17,19,323
19,17,323
23,17,391
17,23,391
29,17,493
17,29,493
29,19,551
29,23,667
41,17,697
47,17,799
29,29,841
29,29,841
29,29,841
37,23,851
37,23,851
31,29,899
23,43,989
59,17,1003
59,19,1121
31,37,1147
67,23,1541
41,41,1681
47,41,1927
59,41,2419
37,71,2627
67,41,2747
79,41,3239
79,43,3397
37,97,3589
89,47,4183
53,79,4187
53,79,4187
59,71,4189
61,79,4819
89,59,5251
67,97,6499
79,83,6557
83,83,6889
83,83,6889
97,79,7663
59,137,8083
59,149,8791
79,113,8927
107,89,9523
59,173,10207
163,101,16463
137,127,17399
211,83,17513
193,127,24511
179,157,28103
179,173,30967
113,277,31301
191,167,31897
263,127,33401
163,227,37001
251,149,37399
179,211,37769
179,239,42781
251,191,47941
211,233,49163
277,191,52907
331,163,53953
173,409,70757
359,199,71441
263,277,72851
293,257,75301
307,277,85039
397,223,88531
251,373,93623
449,223,100127
331,307,101617
439,251,110189
277,449,124373
457,311,142127
509,293,149137
307,487,149509
367,449,164783
449,383,171967
397,449,178253
379,787,298273
1031,307,316517
541,751,406291
773,541,418193
431,991,427121
613,769,471397
739,751,554989
1151,691,795341
787,1019,801953
1063,1109,1178867
