p, q, m=p*q
7,17,119
11,11,121
11,17,187
17,11,187
17,17,289
17,29,493
41,23,943
37,41,1517
97,43,4171
43,107,4601
79,83,6557
83,127,10541
127,137,17399
127,163,20701
223,131,29213
239,191,45649
293,239,70027
307,307,94249
307,431,132317
479,547,262013
541,751,406291
673,709,477157
1373,653,896569
607,1523,924461
1259,1229,1547311
3019,1259,3800921
2549,1777,4529573
1787,2633,4705171
2857,2347,6705379
1801,3847,6928447
6529,3847,25117063
4253,6823,29018219
4079,8849,36095071
5471,9791,53566561
12107,10853,131397271
18413,11617,213903821
10607,30119,319472233
19559,21841,427188119
35089,16057,563424073
36209,26591,962833519
39581,43711,1730125091
57973,31957,1852643161
82469,29717,2450731273
50111,61441,3078869951
40123,80657,3236200811
132019,67933,8968446727
107951,104593,11290918943
177511,69991,12424172401
123001,165037,20299716037
285871,145193,41506468103
394501,168013,66281296513
280183,425039,119088702137
383767,310771,119263654357
842813,290791,245082435083
885403,415231,367646773093
825527,704087,581242828849
778537,769997,599471154389
925961,897517,831065738837
1450613,1025203,1487172799439
2038369,2052097,4182930909793
1135291,4016203,4559559120073
1658273,2985491,4950759117043
2780077,2930357,8146618097489
4888511,1694177,8282002900447
4507387,4743923,21382696859201
6620741,6401467,42382455027047
7729247,5843267,45164053929949
9097141,7409737,67407422261917
4614937,15330221,70748004111077
5091743,13951699,71038465721357
16792837,8494243,142642438137391
16578557,21524603,356846857737871
36325409,16503659,599502163171531
39232489,29849383,1171065590204287
34690919,67753319,2350424901410161
54598307,55361507,3022644555168649
57274013,58431127,3346585127402651
34955059,111038861,3881369937547799
98759963,40442111,3994061386001893
66164069,93868787,6210740900014303
69369529,135421667,9394137256184843
128793979,174664747,22495767757158313
193995371,138529619,26874104832393649
172700431,240668357,41563528981961867
301685999,156538439,47225455351615561
405039721,424556081,171962076597093401
519348091,578683739,300538295142392249
545131199,632893181,345009818597454019
805835413,583204883,469967147755921679
1529604347,562840693,860923570681292471
1163160629,1101006211,1280647076919666719
991812433,1368943963,1357735642583691979
2180047439,1415383379,3085602910592116381
1234847329,3918623939,4838902304429608931
2433404339,2159371517,5254624018980812263
3399821261,1927138429,6551926203804338969
4376107103,1923194699,8416105982745846997
3118110629,3436561013,10715577421842307177
7600491823,2850609899,21666037227912355877
8253817841,6608713777,54547119678665095457
6763677629,8619806927,58301595278449136083
7109855743,11805664439,83936571111555023177
10083066121,13729733593,138437811641933902753
21603978511,10370329537,224040376469336579407
10961935613,23395711289,256462280770355235157
15638832767,23903895523,373829024564037002141
17821500139,23164792247,412831348249816622333
36253419773,18104614393,656354185417726592789
28607557049,63059579669,1803980522866878036781
42949343093,42363653303,1819491080383449686179
42480373841,67162153493,2853073388349263976613
80014072969,83921805881,6714925499452587330689
66468767879,107472221869,7143546168850948545851
78085911817,98770032281,7712548030856409364577
105505429091,75672977837,7983909997286418056167
65137975997,144203406341,9393118020925695596977
143670881507,120390014359,17296539487597917559013
117957835643,191622758839,22603405892588987498477
142207849019,209608520521,29807976839346331218899
278381840663,530994161273,147819131996483611243999
817128771601,477449742359,390137921475023605946759
655597604237,699805064639,458790523810247325275443
507061928209,1156812294707,586575472730009384689763
928650395791,1043537534839,969081544751001801462649
2253690155347,627995440727,1415307142369240360617269
1152482076601,1497615473971,1725974991391888943652571
1372093508573,1343662695449,1843630862137272769584277
1413961454357,2699541695911,3817047902447679800034227
2617841266493,1714575907907,4488487566253646212860151
3264739619749,1417877671979,4629001411667317812313271
2709241446227,4335310733279,11745403520872233817888333
3335179133779,3625443322871,12091502921137761199359509
6528775545493,2365348548611,15442829760738857352460223
4422593126891,8410188116347,37194840159216608042387177
7188547114663,11259116614121,80936690250093760511956223
12559171820047,11332490411189,142326694223157728543305883
16341022105469,14914118486629,243711939873588357504274001
16322795255861,16270676428819,265582920021976170859058159
17434700511589,18053477971741,314756981629873554785006449
24898687840597,27625616649161,687841605351459030041789117
29459506481521,27655359940181,814713255406558384341895301
30514297464661,47033459416261,1435192971419849069336252521
41510638031693,48411125138353,2009576692325165088223821629
81783187512311,36509274021419,2985844803232054765540189309
43181340004457,72107294622049,3113689605876251577790472393
57498920405533,71943817590497,4136691841306171942167019901
94000940479351,86227065742063,8105425274528749729743641113
138213408442997,148070454407999,20465322193432931341972333003
266571080209541,90155064639623,24032732967345296302491243043
136788346386847,202680035567593,27724266910918381390394649271
156292822899461,203274305132989,31770314972161245874181418929
198599629410187,160493505819001,31873950778395289422007563187
251523330005113,375190606490207,94369190731054826600294428391
310383942770389,308156494007267,95646827600275281368278416863
184687090502197,555582601226533,102608934154170726147131193001
399428418057113,527411007930797,210662944563705724085097609061
527191525550269,754534290307429,397784083587163042732403648401
1123135273617143,506660183464873,569047923786732008369391117839
1204768221833843,500679418510699,603202652747937332065695786257
904555349045531,1034778117757171,936014081492515393637280752801
1316207621761733,1678974488417647,2209879018398813486273626502251
1475482245995539,1889430392788177,2787820999603332853223313942403
1566848096946287,2209628455820749,3462152140961103370517153108963
2444419046638963,3025870410310247,7396495263623621770747428353861
4491008710899167,2337880138855837,10499440068639718072154856387779
3712534287673171,3342449335654603,12408957763428125188605005756113
2536054091539729,5980588958450429,15167097097895536784110530593741
5009386475132857,4870953939544711,24400490785750383268729816669327
8443328536896551,6365057521479823,53742271810098621170069384790473
11828463309038501,4840072634050811,57250621564951349591677189274311
11711524701733531,5986624899162823,70112505386558410734298727718013
9934438251735383,9487106269352279,94249071420531846161299115987857
10445044755057043,29256056473744381,305580819224736395204203455725383
26770623926052943,21507698710717931,575774513699483478358658645420933
33631768397302771,25040580026953723,842158988000633190828232836666433
23140060163375227,58538051107814279,1354574024481556272793499305466333
32897832985513813,42065517514859717,1383864369653061035321227860770921
59933557658835101,42022641655006543,2518566416606900339326493913065843
40230624254021527,78390943075479179,3153716575787993533180993306286333
64133241874368341,56035437783382957,3593734284897817748438910479764337
91254664292743183,56037473350336427,5113680818398493248700687760827141
76272233723503613,134362740394514651,10248146339100861510998078379934063
118816180067149681,164387173977784949,19531856064074358794774580411951269
120724031615833907,195751432891704271,23631902173262895773582950098516797
141829899013764593,281501442805772663,39925321205371766199385275756721159
352332380281754659,147606522729108251,52006557498259630830183024634591409
284754395137846747,339656817584328389,96718771645671379291391721603400583
340803082112803087,292897585564115113,99820399903648890939657087169753831
642899709629723047,340886368677805183,219155747439691669673944588111152601
501900018126540361,490940439947380711,246403015708642078404193174174376671
1042800029095651423,649789142637875213,677600136848814664758043914819878099
778819650539663041,1029717784266050167,801964444896561328774180136181777847
882587791189445933,1008761651247876151,890320717611481197747946952694643883
786728035627575589,1578163045407488909,1241585112613466126421502412076642401
2242075572433662923,1036409841175855739,2323709187930238429758195064801065097
2370950410894148101,2138269789827717811,5069731636794571245354875507869526911
2551069695650516077,2406326525742937583,6138706677662799519775182451949021891
3254053104395447129,2620341515997646687,8526730444708414388028443401130511623
4339339602707753057,3579244136158102309,15531555827790354461726562162513508613
4079007304275352639,4209330768050361671,17169890948988405431257208955014299769
5620285547828101277,3299790680587122193,18545765872961657212067739568778340461
10018981230562856147,5457913538971373119,54682733304989080971792117787059712493
4571123994284488363,12428161766940374303,56810668457710248339960380786067735989
12212072649986343137,10425262255325219201,127314060057192049881426905110926973537
10601683501406232887,14866306138945319431,157607872520110789014656988178592327297
15794544192055372409,12435784791760955897,196417552456358534777054867704159645873
29352058490487837509,16537136252969620721,485398990562331178951550264915207423989
33502526428276980089,19995050871411613883,669884720254210254751262316292946975587
24506278487789145511,27496524182879844941,673837479071882356410546656954566209851
38921482800233416259,26007537642289670087,1012251929020800529051109938586051744533
29624950843481189381,84572437431782351977,2505454301629940702011009446285536756237
49920957975068696851,50801359305021144353,2536052522942325647143296066280467532403
63140252065139166061,71129757606761791519,4491150824623189513106657062226002436659
64043861812690799687,86391333105882346307,5532834599247268857084892790971701205909
119080834639909231927,82613184581381448851,9837646972211783293820703692849846665877
123253271514886501687,88703453129533411639,10932990792882390357718451550386838934993
177789407722535861881,67822455531498203167,12058114199233091724963302137471188777127
160834313353780875553,79810665731418105073,12836293621220760646106680202042090980369
138892445316313780061,103704049285058151313,14403708994405248440031518653015540370093
363050308077547999261,164297110974387237191,59648116755502378813887821287615499715851
352155708288908910847,171659282371230005897,60450796167806317864151898607427657264759
182528481354480660853,374508272281195389413,68358426194176939146911775136936919749289
545359359105910930639,463684476096572769989,252874668711387002324300649158921079792971
585278998711336454713,563102627004445341571,329572141704884937393361590422103457774123
777837302480236017571,515807370093880271879,401214213353248594637043816623653701185909
1114618785257911450537,753973855308368514689,840393422720038004864463313923380181437993
1067667932951354760899,899506754416664883241,960374517163822495502041659828751307193659
1567926355307407424363,969038247942880497839,1519380608250556419086643723828790177451557
1460871169080091841741,1340631958841733175781,1958490577019256313169750877169801186074721
2201100106302829363711,2554193935321935575161,5622036542555154462840084905232940446382471
2939514645473531746133,2925333815716688806163,8599061594198176346401940046346340561817679
3267499082786112318359,2938294015909055919719,9600873001938762734035142575911276073821121
3509282703245922974429,4446056812228731372011,15602470268802993399175268185431171239306719
4869818673743833350067,3899512043510173641349,18989916567974819171064550635518506823120383
7823173722341840021681,2701934408149363512337,21137702261325352597402859534457630390978497
5360718918611166264377,5575233744428164658657,29887261009435434158292347705583652023761689
11388349953811948477579,9289755952863029625367,105794991776711956852493471448381310369146493
6376295281870839404327,18065718326218749517907,115192354527076170510695132393339950299783589
12468863262757718993039,10489358394966501269423,130790375540897079479644007225830110800546497
10495044439351745058563,22923253803135675218347,240580567358447810214261263675045013327055361
17452330091922944712371,19808577912846780334661,345705840386576062151322135765918115766791231
27427063841782182370447,30076127549152542591361,824899870404190667840992178347708875043908367
33802496861088845386603,34749959397740441154527,1174635393465086086195784935978768722978601781
40825618797089423363707,35770819413575288776571,1460365837438150573445997710306581863593308697
43955697731221281596467,36112240560111917324821,1587338730457428547703835935026979706685007407
38391365008918645044389,92571039853924670364517,3553928580287176948315997075504009912275545113
90677888133476770077929,51032310442509217366481,4627502137498709218805717021908090946522497849
62408533240442356413629,80546905962829972673993,5026814258196058994543813605918895614679050597
53943788740895325590407,111494371756200213017441,6014428835815310840375512740597079530313288487
95560480981063737624283,182399950453411528487213,17430226996250200434079694947694251733563793279
139486077816855496049377,182321389360134544541183,25431295503964936756415690859448495297577992991
177491411948917834169729,165278243416859478817937,29335468788495322862623816938292800868747629073
148103591533548923096507,296011719917931702478853,43840398855868644816019042160391283236445666471
308638264088237535075109,268597223718041247858937,82899380867256233168473596181002988685731899133
400531278510298745110139,240940422098671929842177,96504175307992105205672981226922598848752532603
651271067979038961900959,205548061806619300322291,133867505733818460435598622381809663978721977069
566975145095732907676211,289024327659198901851941,163869610110770947237322062802693544142689875551
1157701577369825573699881,550101837516739300896043,636853765007168580198213327348362534558062470883
822467847759619812679301,971158579591004021382713,798746706789502516345796430017640051839254323613
1108137616214596156809407,894060424408298618161189,990741987455622172378642506081974707419477504923
910268853953914688832419,1216627915645470248708189,1107458498462942197515011196560658211939453979191
808272417613873081010569,2126754047672501615899693,1718996635782343165316067600127654798442576855317
1404060434786201554797277,1916595876751211234557687,2691016440020746814238594362076245461500047018299
1957992113757544659876373,2423097293991660395624399,4744405392502917757831305120439530828429482424827
3537666427607331410272121,2181192892706518037568803,7716332868663568981180055782780165492903490241163
2176620411833387638389701,3932327820399497795854639,8559184999901842472223576204847637478095030672939
2479175588587128718656409,4944402841131380743457179,12258042823873762344546904670166360896598505410211
4817556465400443603354809,3126969517049324505988391,15064352213971075938695182638266755146858008022319
3988931831721713177770891,6183154339384327973171701,24664181164818386761653249744684574070770382755591
4827300043065065295675037,6966820185645747263973541,33630931382194281965440463529045892613190502196017
7119608349960786923704807,4889696227071286269670943,34812722087028485739577133830905832609346357323001
11931390526670087823618511,9257261561630492064056183,110452002899345196378298401841290079493191062803513
6810174809871194477310883,19940661422912074451877643,135799390114486098959676780273122966303200788288769
12466844671470890705847307,15492633457631846661391409,193144254868329228934754493418751602964076915585563
15647861386688755542784409,13473236599682929298965427,210827338741900215607926535947679121601118605627643
34783567455849364118617319,20861425355777030798802671,725634796087836670890175788170959091985645244059049
22078119212105815553982247,33952505636623034521425349,749607466995058012462244853635183767442219481779203
27861293000478593645319899,34279363733945823276624397,955067396861444514084928251738932048376525932975903
54329750613289247459612591,37569148451303150451806581,2041122466112942119657217564767996156752150324261371
80033853283149795466538357,30994759943819436235014083,2480630069890092956802919838510540509312721154681631
98132954033007006045518959,40856792856333117081122977,4009397775306626796007958382678306635334698464020943
103912313334991559915795279,67269366392996453450085569,6990115478475398461332278309453601176043697236228751
105981580874279590246088117,122954253094329274863166283,13030886118153299604576656848558378632115993241359111
154708759004469217948304291,96785538601428654541436813,14973570566606178437399206145789715441086588073264583
116029464248869400098435499,300500339908463981416998743,34866893446182224149515711524382645305473198349577757
229433482902354092627100313,177525897763000419548044021,40730385029132417418112226856988997863193656106878573
215222193436288887680609009,192045766665928559852513321,41332511141994876955237424640041745157780004565108889
331233048293917323527652317,138374320135269890969058803,45834147864003828107426075877724094597505621712196551
371731770564485065132746797,189463614264137751394132951,70429644787954554487738423196832047928230248837407947
292885393622354946254485169,330702009124329208668446191,96857788114082777257059037978106084783336479884041279
495812994534611952561871537,264249503892670064509446653,131018337829310342578168102890232291780008597940615661
795625841501228723192077447,850765867858369367897589901,676891309535338286904208525882832867624699248637062747
857474394736614073886776553,1083219104491901577345542279,928832645991330420413778514315603649701635239087384287
1521208143370575849865873343,826316702948537654980084513,1256999697528440605151349814765291511775712912693836959
1391998007077474999352307371,1133398732050710396635626637,1577688776238725961082506567412266454587013228419041327
2319419985360065899791052073,790241637664748299183172431,1832902247663285001438321454762157503132103227258999463
2248110236906907094937298971,996925742366513312566971787,2241198966850176470489901453573881828454981002541131177
1777855252652178442784436649,1474734492028554408188855957,2621864462920307633097989187560372716072523320052768093
4064444332950252017936944573,1502142888622730400710588417,6105376150944178174675620406548568013898988249944810941
3352705432474066289789196103,3202670286815160082083236017,10737610069028463207438594748936496049791580899245641751
2998659640963897444910457707,4256029411889882989142286431,12762383628189504119447948739926495885949574364705473717
4564601540338452181686772661,3951631756001541386088752107,18037624400294978442355906622135227288008296033693746727
