p, q, m=p*q
13,13,169
23,37,851
79,23,1817
67,127,8509
373,263,98099
907,907,822649
1151,1249,1437599
1777,3491,6203507
8563,3049,26108587
13613,13537,184279181
39779,52721,2097188659
119569,90841,10861767529
167759,146669,24605044771
325883,599623,195406942109
1241341,656459,814889471519
2118973,2174387,4607467344551
2026021,4213949,8537549166929
15698219,8360411,131243562808009
11277121,33833441,381543808003361
31824997,35398697,1126563425828909
98946269,164630197,16289543757884993
195159037,387194237,75564454424869769
567868661,775233493,440230805632262873
781879081,1040592299,813617350437797219
3762449627,2694162613,10136651118359195351
7328621099,6176731007,45266921180747716693
16787257703,12012176383,201651500515311428249
44907882433,35066929559,1574781549921864537047
51334054853,63969407207,3283809058478031525571
95837253079,200892634769,19252998280063767703751
269311305383,397631114479,107086554501236601940457
1342261898941,790842676189,1061517992305029505015849
943554007919,1261263356629,1190070095188663987145051
4556108311897,1913385063379,8717589591120630044719963
8835955969961,11253807190217,99438144827187928265071537
14899527310529,21994638046921,327709710265299664439331209
44524321478443,65820151403947,2930597580869127593145614521
158692793551129,147003070044293,23328327845921144870790156797
296518511267087,151916713106933,45046117607056936090354414171
788787668620109,702380590986071,554029148847917290468209501739
1697353779857171,811131663371597,1376777394785614588238958172087
2705783830075063,4049729732994887,10957693227711767580225005202881
6416315224085003,9946022881943429,63816818036511419982496933295287
9445976245847819,8922453111542189,84281280146318477883874892135791
16817398827529577,22884760396388711,384862142658522806163880341405247
60957546260211479,30856441736056817,1880932974551203621707753979602343
257794361700024151,172381045174658447,44438861509984102534500293076153497
459190700782925443,342635507360751919,157335038738096882599899756996175117
1068386051697466963,1208615042180495539,1291267452937387121041073610421378057
1884539440369852681,2004004369177377821,3776625272388275248131727191646788101
3445730989905207151,2095437620447841311,7220314346190351981970896356230414961
9600562544588108593,9732833488981803461,93440676647031502014354534220051240373
30952922787352335197,28578886339580567131,884600062217555703920009842114472609807
58874563191335153039,58692249709921244239,3455480564388380599438377180106362092321
54792630770529577949,128210094741590225131,7024968382230569007258404917293323236319
214979935698778814533,296767413861216757691,63799039549377259239287168209270890323303
885382886951839278809,395434095201088985869,350110580808328620644202426074982152150021
1816071260880028033841,1352578153248502097681,2456378312208786990467746836160574555622721
2235499581495741761737,3431468513716781775691,7671046426329680658560668832814031500535267
8740963593038568727637,4834660550247686434541,42259591854414840962782710236796191458109617
14814311608697334976679,5863396117191711237787,86862177165304047345973623438470299868569373
25632195742128918068039,39480320324199561411953,1011967298511833784203485868100446115761870167
89322153573528000624839,101932295847479502546061,9104812183790854627287648130613518099378209179
250064319484449479714539,156769725378497757039389,39202514692538070751686665463717992345498976671
248165150823072550772449,179523217775744502715691,44551406415560933655674750414991781760282797259
1082579073989299004006879,353401582767343271151169,382585158218623087001807490250146979497924891551
2760809993787299263956239,2132422344022717261072631,5887212918353256175275832728327383106781784594809
3161362220119392724381813,5569302410683592632018117,17606582233554968308450150327113047159589441306121
12046037894566211428825813,10218280129824690665429599,123089789661161170325043477403406586755747785438987
11042988726410741850787981,11836385332504031418325127,130709069788295479120226585011431047746508201898587
20683469046926728000590917,64687954978520197816837193,1337971314507212245609908137211471995927835983575981
80314658503002484086513707,161285531394675037050819697,12953592375438611560608849799991185342756107376086779
209975618622424297496212417,127036216562152064503113079,26674508160090143004291235309197541156710107954901943
555147437405162329827588449,789181684591645557060831221,438112189848141112601169879599406494101988017838166229
1905652450328380876472784979,1456961461024456840706125811,2776462178235273969969168870269914148302042472724992969
3463462159559708245250713483,3421396676415254204930551511,11849877921607584639205601481088013918152442537433722813
6123869892770254424204664541,3689101444207102690944346777,22591577265555140690366604548980809707956381037659534357
11359450915123784590687933301,6121037180728516633006645487,69531621404133258715402158924389980716061312514808662587
39802425945621524522249963059,43011366202569514050070276957,1711956718097781570522929445686138151709206085147148931463
68606516241425393088677832329,72056192403770653750122702263,4943524334444564392391984886507780400690860413454702860527
213611730602429050785314183573,256859719103103379740227927783,54868249119667718079422039956980194379095380081840248908659
326978861210262378384343788253,226710550545155719511354832119,74129557641606645795906709371323685036915741207093299298107
401011722672509675534213710177,397498323701450537965549891189,159401487546953562825247891152090663541028758357074331930453
1050226088148639255326646208249,885001591085615149490823773317,929451759011167248985145934407589557006976647408464751491933
2698454103831536096212017443113,5003016555890414666132704913309,13500410556779607130366380709135956394898755953330306504090917
11031241556403578615884361169031,14436199492168617634249677259247,159249203754542692815689376972347720201212186368427132974779657
11484292092085809040280693910709,15821601086681364492538227507581,181699888243911037170378470928702497109181926661022068834584929
68278673178980891377409595418343,47673418750196554225572203870123,3255077778169370194613304129081119541169484009862106513823866189
53206158154774571226470820124597,131951304041688009694496673366911,7020621951570797336336869592774956688591587668762697048517009867
254748122870762091791249311471097,301107192303374746950675820965457,76706492022170299671386451622165215820841503578086733279490896329
648245654772522854765759827143353,606835889513675063222762067239567,393378728537258627043754221691958350355798404973923804099902648151
1012499030469028061556594074764759,1799003109730756720138205595608327,1821488904413157681597216159362660315109519202309356206346026548193
2326423317944794895145493830574283,3086052880774578515620466452332083,7179465382244687487491568959435215881464627627338660523192515621489
9947620976170983519546217029424853,7031353340469984276457106748641383,69945237980529130828201506016987517832812969858351154182191644491699
16950174290028367711098504853291471,9311928537372756076927253745204767,157838811684757152300091711830374383957387216874441495604602829642257
25311413105385600072430493728987321,40681022890596553158285203655293867,1029694175933537182251609847392177164250370064165956413298514572060307
87446258714307366044228290612024057,34274404808188360373920212391721533,2997168470135739695125464631185709705774681169459416943051655840919381
147782652626380690489788103243250771,222986216070511569471693729276340367,32953494510019478725161259601455618735318677253977103457588867331172957
180519257425995718681965696432602437,515148963938280949441560167205659383,92994308433909523971603029006543886430393200597898587681821297277716371
589972105475187397248832889297065667,872183408271555420297166350711371393,514563881738494526637055564253780850516194005159074830056173844346264131
