p, q, m=p*q
7,13,91
11,11,121
13,11,143
13,17,221
11,23,253
13,23,299
23,23,529
23,29,667
19,41,779
41,19,779
23,41,943
37,29,1073
31,41,1271
79,43,3397
73,71,5183
97,59,5723
79,79,6241
83,79,6557
71,97,6887
79,97,7663
97,89,8633
89,103,9167
97,107,10379
163,79,12877
131,137,17947
179,139,24881
149,271,40379
157,409,64213
293,281,82333
367,257,94319
479,257,123103
467,331,154577
487,331,161197
229,787,180223
443,509,225487
631,503,317393
787,499,392713
733,557,408281
883,761,671963
1697,563,955411
1447,733,1060651
857,1301,1114957
881,1657,1459817
2129,919,1956551
1601,1249,1999649
2237,1901,4252537
2897,1747,5061059
2267,2333,5288911
2153,3701,7968253
3109,2617,8136253
5381,2851,15341231
4663,3307,15420541
4201,4013,16858613
5021,4229,21233809
4253,7207,30651371
7789,5557,43283473
11083,5923,65644609
12277,6679,81998083
12721,6791,86388311
10343,10477,108363611
11383,10903,124108849
23197,7933,184021801
18539,11579,214663081
16759,14243,238698437
17257,15013,259079341
17519,27847,487851593
18637,33287,620369819
28277,25931,733250887
33199,26669,885384131
32917,32467,1068716239
21997,60811,1337659567
59167,63997,3786510499
59663,68111,4063706593
72353,57709,4175419277
71437,73459,5247690583
57457,95917,5511103069
102911,59141,6086259451
67939,166169,11289355691
121661,103889,12639239629
146857,91393,13421701801
100417,135581,13614637277
115741,128273,14846445293
117989,183361,21634581029
239053,113489,27129885917
157991,181693,28705858763
286541,181603,52036705223
222659,308489,68687852251
266117,284377,75677554109
560551,197003,110430228653
349963,350029,122497198927
321889,386233,124324154137
419473,439631,184413334463
596899,319097,190468680203
499927,543769,271844804863
591377,499481,295381575337
584911,791887,463183417057
536377,1109903,595326441431
730021,1000081,730080131701
1396963,589159,823033324117
869747,1666237,1449204632039
805153,2243027,1805979918131
1144379,1794239,2053289432581
2463757,857821,2113462493497
1073687,2072467,2225180875829
1483169,1603597,2378405358893
2299463,1313621,3020622885523
1772297,1876711,3326089275167
2741561,2532389,6942698919229
3881659,2473147,9599913310873
2922641,5017511,14664383366551
3076783,5366983,16513042055689
4033019,4495063,18128674485197
4032257,6756251,27242940388507
9306119,4734787,44062491261653
6115639,7252963,44356503388357
6209717,7564301,46972168512817
4639259,16744271,77681009935189
11547617,10109189,116737042752613
8346319,14910299,124446111839381
13233967,10910071,144383519581657
21179567,8666989,183563074213763
17050667,13552933,231086547456311
27022753,13389599,361823826546047
20286419,19809737,401868625061803
27146011,16292513,442276737115643
14688481,31331099,460206252370619
22041623,23582303,519792232197769
28697027,20964409,601616211112043
28021051,27878897,781195994660747
43237037,30893537,1335745002329869
37249031,35902541,1337334862687771
42581867,48404087,2061136394890429
34327999,64335511,2208509357272489
73523183,32903413,2419163655323579
44175701,63685529,2813352887130829
75926483,52131769,3958181872738427
83855819,74543761,6250928129995259
129463417,63265651,8190587357189467
68880839,126932213,8743197327566707
105281287,90034097,9478905606042839
87501599,165000299,14437789997978101
101463937,206681021,20970670093839677
163971569,170014913,27877612038008497
116852017,301712699,35255737432663883
148821203,383531857,57077672347563971
376277203,197683379,74383748929708937
455171533,278594989,126808508229248137
387139273,472215629,182813215310297717
275680589,664254917,183122186764706113
628151743,301938661,189663296186236123
469102247,435479371,204284351458246637
307896643,688273139,211916988965172377
408009221,651033913,265627839687711773
545564021,570052501,311000134626666521
574538161,554859707,318788075672778827
970620023,866266957,840816053727480011
845560607,1025466677,867094225862392939
1230609911,747959431,920446288814520641
763485449,2248593713,1716768580588382137
1158771281,1599014941,1852892591520709421
2273874539,960466141,2183979503591483999
1576932437,2951492987,4654305028778319319
